event,photon_pT,weight,found,pT_bin
2829.0,53.16058185561201,0.01,False,>20
2830.0,137.27134422432945,0.01,False,>20
2831.0,72.59342239600896,0.01,False,>20
2832.0,29.49240235197457,0.01,False,>20
2834.0,10.488293522692274,0.01,False,5-20
2836.0,17.587880255564034,0.01,False,5-20
2837.0,38.04062363619618,0.01,False,>20
2838.0,19.14116565336574,0.01,False,5-20
2839.0,23.122765317605047,0.01,False,>20
2840.0,197.8818799739117,0.01,False,>20
2841.0,37.716510437433385,0.01,False,>20
2844.0,15.805204265545145,0.01,False,5-20
2846.0,29.29394458031681,0.01,False,>20
2848.0,37.52727735794459,0.01,False,>20
2849.0,37.59160061013801,0.01,False,>20
2850.0,21.65108111443676,0.01,False,>20
2852.0,11.925895919994726,0.01,False,5-20
2853.0,34.63274122797884,0.01,False,>20
2855.0,43.72393150330333,0.01,False,>20
2856.0,34.39092191637486,0.01,False,>20
2857.0,15.575808947526165,0.01,False,5-20
2858.0,10.239544253587658,0.01,False,5-20
2859.0,57.77888562341028,0.01,False,>20
2860.0,22.80831111940861,0.01,False,>20
2861.0,21.83180948362408,0.01,False,>20
2864.0,9.991434102393542,0.01,False,5-20
2865.0,35.75350280521688,0.01,False,>20
2867.0,8.834322523262044,0.01,False,5-20
2869.0,36.341779693774,0.01,False,>20
2870.0,16.04922907971747,0.01,False,5-20
2872.0,28.71756736318772,0.01,False,>20
2874.0,14.973834968542914,0.01,False,5-20
2875.0,17.56191097411529,0.01,False,5-20
2876.0,20.487425117631048,0.01,False,>20
2877.0,18.10105710558437,0.01,False,5-20
2878.0,7.860330851040143,0.01,False,5-20
2879.0,22.86688203782967,0.01,False,>20
2880.0,30.01118864153701,0.01,False,>20
2884.0,24.49796257101553,0.01,False,>20
2885.0,30.83830933876744,0.01,False,>20
2886.0,9.540003624897922,0.01,False,5-20
2888.0,13.312473986288676,0.01,False,5-20
2891.0,18.13838720483751,0.01,False,5-20
2892.0,15.14089048329276,0.01,False,5-20
2893.0,19.889230323454456,0.01,False,5-20
2894.0,27.62784914107672,0.01,False,>20
2895.0,28.34284213994582,0.01,False,>20
2896.0,12.676132310720526,0.01,False,5-20
2897.0,18.27366732682571,0.01,False,5-20
2898.0,15.769271786374704,0.01,False,5-20
2901.0,23.47835726183194,0.01,False,>20
2903.0,10.311468404719797,0.01,False,5-20
2904.0,18.310261692546923,0.01,False,5-20
2905.0,84.8237334758531,0.01,False,>20
2907.0,12.165958314708243,0.01,False,5-20
2908.0,14.062621887706328,0.01,False,5-20
2909.0,101.6617469584227,0.01,False,>20
2910.0,16.391757449669264,0.01,False,5-20
2912.0,19.720267755090862,0.01,False,5-20
2913.0,18.880672046077937,0.01,False,5-20
2914.0,10.31590806731064,0.01,False,5-20
2915.0,79.0942118844979,0.01,False,>20
2916.0,43.44225476361851,0.01,False,>20
2917.0,23.39301632465912,0.01,False,>20
2918.0,136.32310481286814,0.01,False,>20
2919.0,21.68166343921195,0.01,False,>20
2920.0,39.12277809402515,0.01,False,>20
2921.0,29.095948231098223,0.01,False,>20
2923.0,23.90379418130368,0.01,False,>20
2925.0,31.12425262338824,0.01,False,>20
2927.0,18.585309806754328,0.01,False,5-20
2928.0,30.628907476301208,0.01,False,>20
2929.0,9.754477168838584,0.01,False,5-20
2930.0,12.647831787760826,0.01,False,5-20
2931.0,47.592043958186366,0.01,False,>20
2932.0,18.202993992733965,0.01,False,5-20
2933.0,23.55927299684067,0.01,False,>20
2934.0,17.60317914340265,0.01,False,5-20
2936.0,31.8492078641588,0.01,False,>20
2941.0,14.625017921581035,0.01,False,5-20
2942.0,11.893679521011627,0.01,False,5-20
2944.0,53.43976342466159,0.01,False,>20
2945.0,32.7879568474201,0.01,False,>20
2946.0,63.98603956472399,0.01,False,>20
2947.0,38.50437212357688,0.01,False,>20
2948.0,11.1565065460865,0.01,False,5-20
2950.0,10.275210188584506,0.01,False,5-20
2952.0,20.53746305889061,0.01,False,>20
2953.0,9.196864724601062,0.01,False,5-20
2954.0,16.750190899114372,0.01,False,5-20
2955.0,10.127656699820164,0.01,False,5-20
2956.0,41.85528564121167,0.01,False,>20
2957.0,15.038964799090456,0.01,False,5-20
2958.0,12.383099847399436,0.01,False,5-20
2959.0,27.165483699922127,0.01,False,>20
2960.0,18.877592408296813,0.01,False,5-20
2961.0,13.013821277289647,0.01,False,5-20
2962.0,13.73321175160792,0.01,False,5-20
2964.0,13.227439819954736,0.01,False,5-20
2966.0,16.976365461270678,0.01,False,5-20
2967.0,33.488867978916986,0.01,False,>20
2968.0,133.7585903652821,0.01,False,>20
2970.0,35.9005544140757,0.01,False,>20
2971.0,12.73257637851339,0.01,False,5-20
2972.0,38.21423760826737,0.01,False,>20
2977.0,45.995459930491975,0.01,False,>20
2978.0,14.8107640289864,0.01,False,5-20
2980.0,21.816016839697348,0.01,False,>20
2981.0,16.256785696643465,0.01,False,5-20
2983.0,24.130166496053747,0.01,False,>20
2985.0,7.132343387315978,0.01,False,5-20
2988.0,19.66565937842808,0.01,False,5-20
2989.0,21.187052576568853,0.01,False,>20
2991.0,9.916219713613229,0.01,False,5-20
2992.0,9.01014854812359,0.01,False,5-20
2993.0,16.447512413898288,0.01,False,5-20
2994.0,88.84224363269601,0.01,False,>20
2996.0,20.75659959670735,0.01,False,>20
2997.0,23.3158246230097,0.01,False,>20
2998.0,10.74749687508471,0.01,False,5-20
2999.0,31.103338872075103,0.01,False,>20
3000.0,11.331399971217756,0.01,False,5-20
3001.0,22.459640139348178,0.01,False,>20
3002.0,10.813096885160697,0.01,False,5-20
3003.0,11.359014181484593,0.01,False,5-20
3004.0,10.155978500828612,0.01,False,5-20
3005.0,23.440690014318545,0.01,False,>20
3006.0,24.23518361271568,0.01,False,>20
3007.0,57.07407473360886,0.01,False,>20
3008.0,9.900101475132388,0.01,False,5-20
3009.0,45.68737970611897,0.01,False,>20
3010.0,10.323015062173962,0.01,False,5-20
3011.0,17.636628300099773,0.01,False,5-20
3012.0,20.766428137764024,0.01,False,>20
3014.0,23.725370676273943,0.01,False,>20
3015.0,64.87044539004445,0.01,False,>20
3016.0,55.05076971507943,0.01,False,>20
3018.0,10.373165346244638,0.01,False,5-20
3019.0,13.897021196036407,0.01,False,5-20
3020.0,86.31082587930486,0.01,False,>20
3022.0,12.13206307568728,0.01,False,5-20
3023.0,124.06386317545766,0.01,False,>20
3024.0,20.273441000165622,0.01,False,>20
3025.0,100.32965389471146,0.01,False,>20
3026.0,70.19588066785126,0.01,False,>20
3027.0,17.900126065060793,0.01,False,5-20
3029.0,13.9716139139368,0.01,False,5-20
3030.0,43.36788369990353,0.01,False,>20
3031.0,18.5695650741958,0.01,False,5-20
3032.0,17.316085731754217,0.01,False,5-20
3033.0,23.50887176036132,0.01,False,>20
3034.0,13.556940335588571,0.01,False,5-20
3035.0,0.5364342514533562,0.01,False,<5
3036.0,36.69041576995338,0.01,False,>20
3037.0,36.432457039726906,0.01,False,>20
3038.0,21.73654405076374,0.01,False,>20
3039.0,28.46476764349269,0.01,False,>20
3040.0,25.73368574987128,0.01,False,>20
3041.0,14.976514269389352,0.01,False,5-20
3042.0,10.008778551842347,0.01,False,5-20
3043.0,22.86878261175293,0.01,False,>20
3045.0,23.3595863775422,0.01,False,>20
3046.0,20.108877407960296,0.01,False,>20
3047.0,11.71284990165956,0.01,False,5-20
3048.0,48.49027109698748,0.01,False,>20
3049.0,17.129813119532855,0.01,False,5-20
3051.0,73.61562704371211,0.01,False,>20
3052.0,185.61280514403043,0.01,False,>20
3054.0,31.90692366988261,0.01,False,>20
3055.0,28.80366258473797,0.01,False,>20
3057.0,51.07787256455935,0.01,False,>20
3059.0,355.8254115138564,0.01,False,>20
3060.0,57.91719483378712,0.01,False,>20
3061.0,27.12874668501149,0.01,False,>20
3062.0,45.72483551502459,0.01,False,>20
3063.0,16.5092208895572,0.01,False,5-20
3064.0,14.80966596744197,0.01,False,5-20
3065.0,10.657614862083705,0.01,False,5-20
3066.0,42.88405046522903,0.01,False,>20
3067.0,12.973450102971425,0.01,False,5-20
3068.0,19.08220542620888,0.01,False,5-20
3071.0,21.001178565398035,0.01,False,>20
3072.0,19.171412961614102,0.01,False,5-20
3074.0,10.488871130082137,0.01,False,5-20
3075.0,13.51117118391169,0.01,False,5-20
3076.0,149.37334961868896,0.01,False,>20
3078.0,24.60649169219854,0.01,False,>20
3079.0,21.22323293574358,0.01,False,>20
3080.0,25.45993349715828,0.01,False,>20
3081.0,35.8920788746935,0.01,False,>20
3082.0,15.057689206156851,0.01,False,5-20
3083.0,21.220205861012754,0.01,False,>20
3084.0,12.539641577872,0.01,False,5-20
3085.0,20.07334886911284,0.01,False,>20
3086.0,47.49583185973492,0.01,False,>20
3087.0,25.467608886727284,0.01,False,>20
3088.0,20.311927383131003,0.01,False,>20
3089.0,13.076589915950656,0.01,False,5-20
3090.0,12.287657352988376,0.01,False,5-20
3091.0,34.230530532070674,0.01,False,>20
3092.0,10.110801128484232,0.01,False,5-20
3093.0,14.716354840599658,0.01,False,5-20
3094.0,26.48022429700081,0.01,False,>20
3096.0,70.36770448631536,0.01,False,>20
3097.0,11.1500098205862,0.01,False,5-20
3098.0,10.359248526944508,0.01,False,5-20
3099.0,26.908162227448795,0.01,False,>20
3100.0,22.123502516696345,0.01,False,>20
3101.0,24.12125106098549,0.01,False,>20
3103.0,26.69832700588101,0.01,False,>20
3104.0,12.671807815962117,0.01,False,5-20
3105.0,11.79381249510793,0.01,False,5-20
3106.0,32.23146568869403,0.01,False,>20
3107.0,13.171958948551422,0.01,False,5-20
3108.0,12.221225282034863,0.01,False,5-20
3109.0,43.43940769458284,0.01,False,>20
3111.0,14.27475530614126,0.01,False,5-20
3112.0,18.811796027722448,0.01,False,5-20
3113.0,13.853823914031942,0.01,False,5-20
3118.0,22.98723563369353,0.01,False,>20
3119.0,12.686443362241448,0.01,False,5-20
3120.0,41.57592707227912,0.01,False,>20
3121.0,13.757704232182638,0.01,False,5-20
3122.0,16.31854704780061,0.01,False,5-20
3123.0,15.14236523996906,0.01,False,5-20
3124.0,13.3168644001926,0.01,False,5-20
3125.0,26.73850275937042,0.01,False,>20
3127.0,7.136976062379349,0.01,False,5-20
3128.0,10.848131133369913,0.01,False,5-20
3129.0,122.58278147688983,0.01,False,>20
3130.0,18.88705602344736,0.01,False,5-20
3131.0,6.265142244753063,0.01,False,5-20
3132.0,12.10178461941466,0.01,False,5-20
3133.0,37.732242306667686,0.01,False,>20
3138.0,11.895992068320142,0.01,False,5-20
3139.0,14.441184635313853,0.01,False,5-20
3142.0,9.468325487582351,0.01,False,5-20
3143.0,25.310937235219058,0.01,False,>20
3145.0,49.60242293634258,0.01,False,>20
3146.0,13.864063564409848,0.01,False,5-20
3147.0,20.32326386773539,0.01,False,>20
3149.0,15.09883885614993,0.01,False,5-20
3150.0,46.17883388436916,0.01,False,>20
3151.0,11.967103282825562,0.01,False,5-20
3152.0,49.96520444478361,0.01,False,>20
3154.0,27.89936742293869,0.01,False,>20
3155.0,30.062245834887584,0.01,False,>20
3156.0,22.799661945056275,0.01,False,>20
3157.0,50.24574063183355,0.01,False,>20
3158.0,24.82287936245373,0.01,False,>20
3159.0,58.9556737837366,0.01,False,>20
3160.0,30.92832735452712,0.01,False,>20
3162.0,22.18663317083826,0.01,False,>20
3163.0,37.77066524573937,0.01,False,>20
3164.0,33.14589461692987,0.01,False,>20
3165.0,12.329783697595236,0.01,False,5-20
3166.0,16.85159785211945,0.01,False,5-20
3167.0,10.503543811922276,0.01,False,5-20
3169.0,15.57348549021377,0.01,False,5-20
3172.0,34.96782970778002,0.01,False,>20
3173.0,24.62331663942705,0.01,False,>20
3174.0,11.66234300979636,0.01,False,5-20
3182.0,18.771471120904863,0.01,False,5-20
3183.0,74.61850073572326,0.01,False,>20
3184.0,48.649374743712464,0.01,False,>20
3186.0,9.94985197021704,0.01,False,5-20
3187.0,12.986163531479049,0.01,False,5-20
3188.0,11.452670656464624,0.01,False,5-20
3189.0,17.438062768604674,0.01,False,5-20
3192.0,21.726674249118137,0.01,False,>20
3193.0,8.924413385829268,0.01,False,5-20
3194.0,33.238672105355285,0.01,False,>20
3195.0,25.177257315206724,0.01,False,>20
3198.0,28.412995258446696,0.01,False,>20
3200.0,24.72499018806049,0.01,False,>20
3201.0,31.241566419026054,0.01,False,>20
3203.0,51.66566552137812,0.01,False,>20
3204.0,27.2281849031978,0.01,False,>20
3205.0,14.61530278008928,0.01,False,5-20
3206.0,20.68307617836325,0.01,False,>20
3208.0,16.397094084768966,0.01,False,5-20
3209.0,42.90247726488458,0.01,False,>20
3210.0,53.30172708202787,0.01,False,>20
3211.0,101.99723154210103,0.01,False,>20
3215.0,25.541469688553462,0.01,False,>20
3216.0,49.160298777413885,0.01,False,>20
3217.0,41.747903964327726,0.01,False,>20
3218.0,25.2856776858545,0.01,False,>20
3221.0,41.523854135562175,0.01,False,>20
3222.0,41.17783403998996,0.01,False,>20
3225.0,15.733806098088667,0.01,False,5-20
3226.0,17.590958621974373,0.01,False,5-20
3227.0,24.333271281159742,0.01,False,>20
3228.0,25.262354857499368,0.01,False,>20
3229.0,21.82728830516,0.01,False,>20
3230.0,61.43695521859407,0.01,False,>20
3232.0,12.451166197080362,0.01,False,5-20
3233.0,20.875450060952865,0.01,False,>20
3234.0,22.01291639660045,0.01,False,>20
3235.0,10.7012654352726,0.01,False,5-20
3238.0,15.756293800197732,0.01,False,5-20
3239.0,12.101399939789522,0.01,False,5-20
3242.0,32.95830159278188,0.01,False,>20
3243.0,34.46026172787956,0.01,False,>20
3245.0,429.0344293371424,0.01,False,>20
3246.0,12.80873397156024,0.01,False,5-20
3247.0,13.599165091549738,0.01,False,5-20
3250.0,20.548553593098667,0.01,False,>20
3252.0,9.435950007000931,0.01,False,5-20
3253.0,29.94264022768102,0.01,False,>20
3254.0,15.195679157391965,0.01,False,5-20
3256.0,9.17017522202434,0.01,False,5-20
3257.0,9.951574315178105,0.01,False,5-20
3258.0,15.914524908742262,0.01,False,5-20
3259.0,37.25415943379368,0.01,False,>20
3260.0,74.84770649265877,0.01,False,>20
3262.0,28.97996378226823,0.01,False,>20
3263.0,31.26299423987565,0.01,False,>20
3266.0,72.0716011083569,0.01,False,>20
3267.0,111.76273167839004,0.01,False,>20
3269.0,35.284491134280614,0.01,False,>20
3270.0,22.03547671302702,0.01,False,>20
3271.0,18.218803766820947,0.01,False,5-20
3273.0,35.504929991861616,0.01,False,>20
3274.0,22.644019173327365,0.01,False,>20
3275.0,13.155908807002556,0.01,False,5-20
3276.0,20.25979919136957,0.01,False,>20
3277.0,7.947443749301729,0.01,False,5-20
3278.0,32.87037126197818,0.01,False,>20
3279.0,34.42984862655255,0.01,False,>20
3281.0,12.216131012301709,0.01,False,5-20
3282.0,66.53285042998269,0.01,False,>20
3283.0,14.422313527623894,0.01,False,5-20
3284.0,80.24103024180836,0.01,False,>20
3285.0,5.271535931706103,0.01,False,5-20
3286.0,30.50405566703109,0.01,False,>20
3287.0,9.713709658953125,0.01,False,5-20
3288.0,15.265544382593506,0.01,False,5-20
3290.0,20.6667970184576,0.01,False,>20
3291.0,30.002214216010515,0.01,False,>20
3292.0,14.896089299368311,0.01,False,5-20
3293.0,16.726015606953226,0.01,False,5-20
3294.0,15.345347651781692,0.01,False,5-20
3295.0,11.148444158567264,0.01,False,5-20
3296.0,15.363157453282392,0.01,False,5-20
3297.0,33.794741989872946,0.01,False,>20
3299.0,29.12681515650936,0.01,False,>20
3300.0,39.47025226372484,0.01,False,>20
3301.0,15.199403937542517,0.01,False,5-20
3302.0,6.248408264082668,0.01,False,5-20
3303.0,17.937620788881897,0.01,False,5-20
3305.0,73.00434308924402,0.01,False,>20
3308.0,11.530685140310574,0.01,False,5-20
3309.0,39.16227583192729,0.01,False,>20
3310.0,41.52659209390213,0.01,False,>20
3311.0,19.905020602648044,0.01,False,5-20
3314.0,41.83967103499073,0.01,False,>20
3315.0,15.394628979005018,0.01,False,5-20
3317.0,24.3744748621002,0.01,False,>20
3318.0,19.023444253182465,0.01,False,5-20
3319.0,18.74853643863598,0.01,False,5-20
3320.0,23.02641390047621,0.01,False,>20
3324.0,15.276737382376464,0.01,False,5-20
3325.0,19.77801512443181,0.01,False,5-20
3327.0,24.30643516251798,0.01,False,>20
3328.0,82.91034269310957,0.01,False,>20
3329.0,32.88100048210714,0.01,False,>20
3330.0,15.943866703469968,0.01,False,5-20
3333.0,13.71997846357277,0.01,False,5-20
3334.0,23.29287385178256,0.01,False,>20
3335.0,24.94506925577972,0.01,False,>20
3338.0,49.31029467455488,0.01,False,>20
3341.0,12.746946645133738,0.01,False,5-20
3344.0,11.416959324002136,0.01,False,5-20
3345.0,103.43179560536666,0.01,False,>20
3347.0,30.781111948126263,0.01,False,>20
3348.0,153.19472671449563,0.01,False,>20
3350.0,26.887532769889383,0.01,False,>20
3353.0,11.408147098938809,0.01,False,5-20
3354.0,10.92467013649481,0.01,False,5-20
3356.0,56.18541059467608,0.01,False,>20
3357.0,20.196812310119363,0.01,False,>20
3358.0,10.453402974275113,0.01,False,5-20
3359.0,22.0125406481652,0.01,False,>20
3360.0,79.94510740864531,0.01,False,>20
3361.0,60.49140757704684,0.01,False,>20
3362.0,43.04309733116407,0.01,False,>20
3363.0,23.374257227890585,0.01,False,>20
3365.0,26.902547767711315,0.01,False,>20
3366.0,13.082936757426136,0.01,False,5-20
3371.0,188.7380377876728,0.01,False,>20
3373.0,16.584108739133477,0.01,False,5-20
3375.0,36.7853763715152,0.01,False,>20
3377.0,57.74425110931256,0.01,False,>20
3378.0,36.51776524560262,0.01,False,>20
3380.0,23.607352179512684,0.01,False,>20
3381.0,27.31352753491476,0.01,False,>20
3382.0,196.935192956593,0.01,False,>20
3383.0,49.82029626523042,0.01,False,>20
3384.0,51.70906504702791,0.01,False,>20
3386.0,19.61312990451631,0.01,False,5-20
3388.0,24.57535301399168,0.01,False,>20
3389.0,26.922932388491297,0.01,False,>20
3390.0,13.94527856105301,0.01,False,5-20
3391.0,6.629493701155512,0.01,False,5-20
3392.0,39.76390149231341,0.01,False,>20
3394.0,20.615597561626924,0.01,False,>20
3395.0,26.07823009084456,0.01,False,>20
3398.0,26.05829161221267,0.01,False,>20
3399.0,22.4414221257292,0.01,False,>20
3400.0,43.45300335828264,0.01,False,>20
3401.0,11.255510467521896,0.01,False,5-20
3402.0,16.45410004906284,0.01,False,5-20
3403.0,349.5735048285621,0.01,False,>20
3404.0,21.87710864148596,0.01,False,>20
3405.0,39.47279336861308,0.01,False,>20
3406.0,10.02243422335383,0.01,False,5-20
3407.0,11.001549724042528,0.01,False,5-20
3408.0,18.50789476939556,0.01,False,5-20
3409.0,13.668484713526384,0.01,False,5-20
3411.0,12.202683721306675,0.01,False,5-20
3414.0,23.140957950195933,0.01,False,>20
3415.0,24.05925523821932,0.01,False,>20
3416.0,9.92520135743081,0.01,False,5-20
3417.0,26.456634300799056,0.01,False,>20
3418.0,55.64934202541361,0.01,False,>20
3419.0,17.247456472701195,0.01,False,5-20
3420.0,10.043716023512411,0.01,False,5-20
3421.0,18.37873257465609,0.01,False,5-20
3422.0,22.7956720493778,0.01,False,>20
3423.0,21.1633015734266,0.01,False,>20
3424.0,86.09402704676936,0.01,False,>20
3425.0,10.972431754881368,0.01,False,5-20
3426.0,32.3725683153204,0.01,False,>20
3427.0,15.56969434754504,0.01,False,5-20
3431.0,65.30939496396613,0.01,False,>20
3432.0,31.306351497282524,0.01,False,>20
3434.0,32.98161801446678,0.01,False,>20
3436.0,11.632264576019624,0.01,False,5-20
3438.0,20.231081207688167,0.01,False,>20
3439.0,16.908343933577854,0.01,False,5-20
3442.0,109.71519748283416,0.01,False,>20
3443.0,13.612489999857653,0.01,False,5-20
3444.0,13.86511160354048,0.01,False,5-20
3445.0,19.54916026915776,0.01,False,5-20
3447.0,13.597797441698589,0.01,False,5-20
3449.0,23.669021346525973,0.01,False,>20
3450.0,55.95792464342458,0.01,False,>20
3453.0,22.45917912509314,0.01,False,>20
3454.0,60.14192967317114,0.01,False,>20
3455.0,14.842217835678788,0.01,False,5-20
3456.0,70.41336443491966,0.01,False,>20
3458.0,30.217016326207805,0.01,False,>20
3459.0,14.739518456211696,0.01,False,5-20
3460.0,20.10722187577885,0.01,False,>20
3461.0,18.045913398454584,0.01,False,5-20
3462.0,10.92606198220751,0.01,False,5-20
3463.0,17.415689960865524,0.01,False,5-20
3464.0,15.27314365676184,0.01,False,5-20
3465.0,16.42110540704101,0.01,False,5-20
3466.0,10.675507964694448,0.01,False,5-20
3467.0,17.255827298994934,0.01,False,5-20
3468.0,64.96242568895141,0.01,False,>20
3469.0,11.273214997698776,0.01,False,5-20
3471.0,59.68541005965314,0.01,False,>20
3472.0,7.81300516791799,0.01,False,5-20
3475.0,23.31154669704818,0.01,False,>20
3477.0,12.99396442863676,0.01,False,5-20
3478.0,16.355230917783437,0.01,False,5-20
3479.0,63.578083289309895,0.01,False,>20
3482.0,23.3841393681821,0.01,False,>20
3484.0,20.700444581679324,0.01,False,>20
3485.0,102.01920190537744,0.01,False,>20
3486.0,11.87128825894757,0.01,False,5-20
3487.0,217.127618862944,0.01,False,>20
3488.0,126.97385958134072,0.01,False,>20
3489.0,13.434157468412414,0.01,False,5-20
3490.0,12.390848933311874,0.01,False,5-20
3491.0,10.72973651245822,0.01,False,5-20
3492.0,28.49471889765831,0.01,False,>20
3493.0,23.933439803571936,0.01,False,>20
3494.0,16.064127262778303,0.01,False,5-20
