event,reason
5586.0,no_outer_pairs
5588.0,no_outer_pairs
5589.0,seed_ds_fail
5590.0,seed_ds_fail
5591.0,no_outer_pairs
5592.0,seed_ds_fail
5593.0,seed_dw_fail
5596.0,seed_dw_fail
5597.0,no_outer_pairs
5598.0,seed_ds_fail
5599.0,no_outer_pairs
5600.0,seed_dw_fail
5601.0,seed_ds_fail
5604.0,seed_dw_fail
5605.0,no_outer_pairs
5606.0,no_outer_pairs
5607.0,seed_ds_fail
5608.0,seed_dw_fail
5610.0,seed_dw_fail
5611.0,no_outer_pairs
5612.0,seed_ds_fail
5613.0,seed_dw_fail
5614.0,final_ds_fail
5616.0,seed_ds_fail
5617.0,seed_ds_fail
5618.0,no_outer_pairs
5619.0,final_ds_fail
5620.0,no_outer_pairs
5621.0,no_outer_pairs
5622.0,final_ds_fail
5623.0,no_outer_pairs
5624.0,no_outer_pairs
5627.0,seed_ds_fail
5628.0,no_outer_pairs
5630.0,final_ds_fail
5631.0,no_outer_pairs
5633.0,seed_ds_fail
5638.0,seed_dw_fail
5640.0,seed_ds_fail
5641.0,no_outer_pairs
5642.0,seed_dw_fail
5644.0,seed_ds_fail
5645.0,no_outer_pairs
5647.0,no_outer_pairs
5648.0,final_ds_fail
5649.0,no_outer_pairs
5650.0,no_outer_pairs
5651.0,no_outer_pairs
5652.0,seed_ds_fail
5653.0,no_outer_pairs
5654.0,no_outer_pairs
5655.0,no_outer_pairs
5656.0,no_outer_pairs
5657.0,seed_ds_fail
5658.0,seed_ds_fail
5659.0,no_outer_pairs
5661.0,no_outer_pairs
5662.0,no_outer_pairs
5663.0,no_outer_pairs
5664.0,no_outer_pairs
5665.0,no_outer_pairs
5666.0,seed_ds_fail
5667.0,no_outer_pairs
5668.0,no_outer_pairs
5669.0,seed_ds_fail
5670.0,seed_dw_fail
5672.0,no_outer_pairs
5673.0,no_outer_pairs
5675.0,seed_ds_fail
5676.0,no_outer_pairs
5677.0,final_ds_fail
5678.0,no_outer_pairs
5679.0,no_outer_pairs
5681.0,no_outer_pairs
5682.0,no_outer_pairs
5683.0,no_outer_pairs
5684.0,no_outer_pairs
5685.0,no_outer_pairs
5686.0,seed_ds_fail
5687.0,seed_ds_fail
5688.0,seed_ds_fail
5689.0,no_outer_pairs
5690.0,no_outer_pairs
5691.0,seed_ds_fail
5692.0,no_outer_pairs
5693.0,seed_ds_fail
5694.0,final_ds_fail
5695.0,no_outer_pairs
5697.0,no_outer_pairs
5698.0,no_outer_pairs
5699.0,no_outer_pairs
5701.0,no_outer_pairs
5704.0,no_outer_pairs
5705.0,seed_ds_fail
5706.0,seed_ds_fail
5707.0,seed_ds_fail
5708.0,seed_ds_fail
5709.0,seed_dw_fail
5711.0,seed_dw_fail
5712.0,no_outer_pairs
5713.0,no_outer_pairs
5715.0,seed_ds_fail
5716.0,no_outer_pairs
5718.0,final_ds_fail
5720.0,no_outer_pairs
5721.0,no_outer_pairs
5722.0,seed_ds_fail
5723.0,no_outer_pairs
5724.0,no_outer_pairs
5725.0,no_outer_pairs
5726.0,no_outer_pairs
5727.0,seed_ds_fail
5729.0,seed_dw_fail
5730.0,final_ds_fail
5731.0,seed_dw_fail
5732.0,seed_ds_fail
5735.0,no_outer_pairs
5736.0,seed_ds_fail
5738.0,seed_dw_fail
5739.0,no_outer_pairs
5740.0,seed_ds_fail
5741.0,seed_ds_fail
5744.0,final_ds_fail
5746.0,seed_ds_fail
5748.0,seed_dw_fail
5749.0,no_outer_pairs
5753.0,no_outer_pairs
5754.0,seed_ds_fail
5755.0,seed_ds_fail
5756.0,no_outer_pairs
5757.0,seed_dw_fail
5759.0,seed_dw_fail
5762.0,seed_dw_fail
5763.0,no_outer_pairs
5764.0,seed_dw_fail
5766.0,no_outer_pairs
5767.0,seed_ds_fail
5768.0,no_outer_pairs
5770.0,no_outer_pairs
5771.0,no_outer_pairs
5772.0,seed_ds_fail
5774.0,seed_ds_fail
5775.0,seed_dw_fail
5776.0,no_outer_pairs
5777.0,no_outer_pairs
5779.0,no_outer_pairs
5780.0,no_outer_pairs
5781.0,final_ds_fail
5782.0,seed_ds_fail
5784.0,final_ds_fail
5785.0,no_outer_pairs
5786.0,seed_ds_fail
5789.0,seed_ds_fail
5790.0,seed_dw_fail
5792.0,seed_dw_fail
5795.0,seed_ds_fail
5796.0,no_outer_pairs
5797.0,seed_ds_fail
5799.0,no_outer_pairs
5800.0,no_outer_pairs
5801.0,no_outer_pairs
5803.0,seed_ds_fail
5804.0,no_outer_pairs
5805.0,seed_dw_fail
5806.0,no_outer_pairs
5807.0,seed_dw_fail
5808.0,seed_dw_fail
5809.0,no_outer_pairs
5810.0,seed_dw_fail
5811.0,no_outer_pairs
5812.0,seed_ds_fail
5814.0,no_outer_pairs
5816.0,seed_ds_fail
5817.0,no_outer_pairs
5818.0,no_outer_pairs
5820.0,seed_dw_fail
5821.0,no_outer_pairs
5823.0,seed_ds_fail
5824.0,seed_ds_fail
5826.0,no_outer_pairs
5827.0,seed_ds_fail
5828.0,seed_dw_fail
5829.0,seed_ds_fail
5830.0,final_ds_fail
5831.0,seed_ds_fail
5833.0,pass
5834.0,seed_dw_fail
5835.0,seed_dw_fail
5836.0,no_outer_pairs
5837.0,no_outer_pairs
5839.0,seed_dw_fail
5840.0,no_outer_pairs
5842.0,no_outer_pairs
5844.0,no_outer_pairs
5845.0,no_outer_pairs
5846.0,no_outer_pairs
5848.0,no_outer_pairs
5849.0,no_outer_pairs
5850.0,final_ds_fail
5851.0,no_outer_pairs
5852.0,seed_ds_fail
5855.0,seed_ds_fail
5856.0,no_outer_pairs
5857.0,no_outer_pairs
5858.0,no_outer_pairs
5860.0,seed_dw_fail
5861.0,no_outer_pairs
5863.0,no_outer_pairs
5864.0,no_outer_pairs
5865.0,seed_dw_fail
5866.0,seed_ds_fail
5868.0,seed_ds_fail
5869.0,seed_ds_fail
5870.0,no_outer_pairs
5871.0,no_outer_pairs
5873.0,seed_ds_fail
5874.0,no_outer_pairs
5875.0,no_outer_pairs
5876.0,final_ds_fail
5878.0,no_outer_pairs
5879.0,no_outer_pairs
5880.0,no_outer_pairs
5882.0,seed_ds_fail
5883.0,no_outer_pairs
5884.0,seed_ds_fail
5886.0,seed_dw_fail
5887.0,seed_dw_fail
5889.0,no_outer_pairs
5890.0,seed_ds_fail
5891.0,no_outer_pairs
5892.0,seed_ds_fail
5893.0,seed_ds_fail
5894.0,seed_ds_fail
5895.0,no_outer_pairs
5896.0,seed_dw_fail
5897.0,seed_ds_fail
5898.0,final_ds_fail
5900.0,no_outer_pairs
5904.0,no_outer_pairs
5905.0,seed_ds_fail
5907.0,no_outer_pairs
5908.0,seed_ds_fail
5909.0,no_outer_pairs
5910.0,seed_dw_fail
5911.0,seed_dw_fail
5912.0,seed_ds_fail
5914.0,no_outer_pairs
5915.0,seed_ds_fail
5916.0,final_ds_fail
5917.0,seed_dw_fail
5918.0,seed_dw_fail
5919.0,final_ds_fail
5920.0,seed_dw_fail
5921.0,seed_ds_fail
5922.0,no_outer_pairs
5923.0,seed_ds_fail
5924.0,no_outer_pairs
5925.0,seed_dw_fail
5926.0,seed_ds_fail
5927.0,no_outer_pairs
5929.0,seed_dw_fail
5930.0,seed_ds_fail
5931.0,no_outer_pairs
5932.0,no_outer_pairs
5933.0,final_ds_fail
5935.0,seed_ds_fail
5936.0,no_outer_pairs
5937.0,seed_dw_fail
5938.0,no_outer_pairs
5939.0,final_ds_fail
5940.0,no_outer_pairs
5942.0,final_ds_fail
5943.0,seed_ds_fail
5944.0,no_outer_pairs
5945.0,seed_dw_fail
5949.0,no_outer_pairs
5950.0,no_outer_pairs
5951.0,no_outer_pairs
5952.0,seed_dw_fail
5954.0,no_outer_pairs
5955.0,no_outer_pairs
5956.0,final_ds_fail
5957.0,seed_ds_fail
5958.0,seed_dw_fail
5959.0,seed_ds_fail
5960.0,seed_ds_fail
5961.0,no_outer_pairs
5962.0,no_outer_pairs
5963.0,no_outer_pairs
5964.0,no_outer_pairs
5965.0,no_outer_pairs
5966.0,no_outer_pairs
5968.0,seed_ds_fail
5969.0,seed_ds_fail
5971.0,seed_ds_fail
5972.0,seed_dw_fail
5973.0,seed_ds_fail
5974.0,seed_dw_fail
5975.0,seed_dw_fail
5976.0,seed_dw_fail
5978.0,seed_dw_fail
5979.0,no_outer_pairs
5981.0,no_outer_pairs
5983.0,seed_ds_fail
5984.0,no_outer_pairs
5986.0,seed_ds_fail
5987.0,seed_dw_fail
5991.0,no_outer_pairs
5992.0,no_outer_pairs
5993.0,no_outer_pairs
5994.0,seed_dw_fail
5995.0,no_outer_pairs
5996.0,no_outer_pairs
5997.0,final_ds_fail
5998.0,seed_ds_fail
5999.0,no_outer_pairs
6001.0,seed_ds_fail
6003.0,no_outer_pairs
6004.0,seed_ds_fail
6006.0,no_outer_pairs
6007.0,seed_dw_fail
6008.0,seed_ds_fail
6009.0,no_outer_pairs
6011.0,no_outer_pairs
6012.0,seed_dw_fail
6013.0,seed_ds_fail
6016.0,no_outer_pairs
6017.0,no_outer_pairs
6018.0,no_outer_pairs
6019.0,seed_ds_fail
6020.0,seed_dw_fail
6021.0,no_outer_pairs
6023.0,no_outer_pairs
6024.0,no_outer_pairs
6025.0,seed_ds_fail
6026.0,seed_dw_fail
6029.0,no_outer_pairs
6030.0,no_outer_pairs
6031.0,no_outer_pairs
6032.0,seed_dw_fail
6033.0,no_outer_pairs
6034.0,seed_ds_fail
6035.0,no_outer_pairs
6036.0,seed_ds_fail
6038.0,no_outer_pairs
6039.0,no_outer_pairs
6041.0,seed_ds_fail
6042.0,no_outer_pairs
6047.0,seed_dw_fail
6048.0,seed_ds_fail
6049.0,seed_dw_fail
6050.0,no_outer_pairs
6051.0,no_outer_pairs
6052.0,seed_ds_fail
6053.0,final_ds_fail
6056.0,final_ds_fail
6057.0,final_ds_fail
6058.0,seed_ds_fail
6060.0,seed_dw_fail
6061.0,no_outer_pairs
6062.0,no_outer_pairs
6063.0,seed_dw_fail
6064.0,seed_ds_fail
6065.0,seed_dw_fail
6066.0,no_outer_pairs
6069.0,seed_ds_fail
6071.0,seed_dw_fail
6072.0,no_outer_pairs
6073.0,seed_ds_fail
6074.0,seed_ds_fail
6076.0,no_outer_pairs
6077.0,final_ds_fail
6079.0,no_outer_pairs
6081.0,no_outer_pairs
6082.0,seed_ds_fail
6083.0,no_outer_pairs
6084.0,no_outer_pairs
6086.0,seed_ds_fail
6087.0,seed_dw_fail
6089.0,seed_dw_fail
6090.0,no_outer_pairs
6091.0,no_outer_pairs
6092.0,seed_ds_fail
6093.0,no_outer_pairs
6094.0,seed_ds_fail
6095.0,seed_ds_fail
6096.0,no_outer_pairs
6097.0,seed_dw_fail
6098.0,seed_ds_fail
6099.0,final_ds_fail
6100.0,no_outer_pairs
6101.0,no_outer_pairs
6102.0,no_outer_pairs
6105.0,no_outer_pairs
6108.0,no_outer_pairs
6109.0,no_outer_pairs
6110.0,no_outer_pairs
6112.0,seed_ds_fail
6113.0,seed_ds_fail
6114.0,final_ds_fail
6115.0,no_outer_pairs
6118.0,seed_ds_fail
6121.0,seed_ds_fail
6123.0,no_outer_pairs
6124.0,seed_dw_fail
6127.0,no_outer_pairs
6129.0,seed_ds_fail
6130.0,seed_dw_fail
6132.0,seed_ds_fail
6133.0,seed_ds_fail
6134.0,seed_ds_fail
6136.0,no_outer_pairs
6137.0,no_outer_pairs
6139.0,no_outer_pairs
6140.0,seed_ds_fail
6141.0,no_outer_pairs
6142.0,no_outer_pairs
6143.0,seed_ds_fail
6145.0,seed_ds_fail
6148.0,no_outer_pairs
6149.0,no_outer_pairs
6150.0,final_ds_fail
6151.0,seed_dw_fail
6153.0,no_outer_pairs
6154.0,seed_dw_fail
6155.0,no_outer_pairs
6156.0,seed_ds_fail
6157.0,seed_ds_fail
6158.0,no_outer_pairs
6160.0,seed_ds_fail
6161.0,no_outer_pairs
6162.0,seed_dw_fail
6164.0,seed_ds_fail
6166.0,no_outer_pairs
6170.0,seed_ds_fail
6171.0,seed_ds_fail
6172.0,no_outer_pairs
6174.0,seed_ds_fail
6176.0,no_outer_pairs
6177.0,final_ds_fail
6178.0,seed_dw_fail
6179.0,seed_dw_fail
6180.0,seed_dw_fail
6181.0,final_ds_fail
6182.0,seed_ds_fail
6183.0,seed_dw_fail
6184.0,seed_dw_fail
6187.0,no_outer_pairs
6188.0,no_outer_pairs
6190.0,no_outer_pairs
6191.0,seed_ds_fail
6192.0,no_outer_pairs
6193.0,no_outer_pairs
6195.0,no_outer_pairs
6196.0,no_outer_pairs
6198.0,seed_ds_fail
6199.0,no_outer_pairs
6201.0,seed_dw_fail
6202.0,no_outer_pairs
6203.0,no_outer_pairs
6204.0,no_outer_pairs
6206.0,no_outer_pairs
6209.0,seed_ds_fail
6210.0,no_outer_pairs
6211.0,seed_ds_fail
6212.0,seed_ds_fail
6213.0,seed_ds_fail
6214.0,no_outer_pairs
6215.0,seed_dw_fail
6216.0,no_outer_pairs
6217.0,no_outer_pairs
6218.0,seed_dw_fail
6219.0,no_outer_pairs
6220.0,no_outer_pairs
6221.0,seed_dw_fail
6222.0,no_outer_pairs
6223.0,no_outer_pairs
6225.0,no_outer_pairs
6226.0,no_outer_pairs
6227.0,no_outer_pairs
6228.0,no_outer_pairs
6229.0,seed_ds_fail
6231.0,no_outer_pairs
6232.0,no_outer_pairs
6233.0,no_outer_pairs
6234.0,no_outer_pairs
6236.0,no_outer_pairs
6237.0,no_outer_pairs
6239.0,seed_dw_fail
6240.0,seed_ds_fail
6242.0,final_ds_fail
6243.0,no_outer_pairs
6244.0,seed_dw_fail
6245.0,seed_ds_fail
6246.0,final_ds_fail
6247.0,seed_ds_fail
6248.0,final_ds_fail
6250.0,no_outer_pairs
6251.0,no_outer_pairs
6252.0,seed_ds_fail
6254.0,seed_dw_fail
6256.0,final_ds_fail
6257.0,seed_dw_fail
6258.0,no_outer_pairs
6261.0,no_outer_pairs
6262.0,seed_dw_fail
6263.0,no_outer_pairs
6264.0,no_outer_pairs
6265.0,seed_ds_fail
6267.0,seed_dw_fail
6268.0,seed_ds_fail
6269.0,seed_ds_fail
6270.0,seed_dw_fail
6271.0,seed_ds_fail
6273.0,no_outer_pairs
6274.0,seed_dw_fail
6275.0,no_outer_pairs
6277.0,no_outer_pairs
6278.0,no_outer_pairs
6280.0,no_outer_pairs
6281.0,no_outer_pairs
6282.0,seed_dw_fail
6285.0,seed_ds_fail
6288.0,seed_ds_fail
6289.0,seed_dw_fail
6290.0,no_outer_pairs
6292.0,no_outer_pairs
6294.0,seed_ds_fail
6296.0,seed_ds_fail
6298.0,no_outer_pairs
6299.0,no_outer_pairs
6300.0,final_ds_fail
6301.0,no_outer_pairs
6302.0,no_outer_pairs
6303.0,seed_ds_fail
6305.0,no_outer_pairs
6306.0,seed_dw_fail
6307.0,no_outer_pairs
6308.0,seed_ds_fail
6309.0,seed_dw_fail
6310.0,no_outer_pairs
6311.0,no_outer_pairs
6312.0,seed_dw_fail
6313.0,seed_dw_fail
6314.0,seed_ds_fail
6318.0,seed_ds_fail
6319.0,no_outer_pairs
6320.0,no_outer_pairs
6321.0,no_outer_pairs
6325.0,no_outer_pairs
6326.0,seed_dw_fail
6327.0,seed_ds_fail
6329.0,seed_ds_fail
6332.0,seed_ds_fail
6333.0,seed_dw_fail
6334.0,no_outer_pairs
6335.0,seed_dw_fail
6337.0,seed_ds_fail
6338.0,no_outer_pairs
6339.0,seed_ds_fail
6340.0,no_outer_pairs
6341.0,seed_ds_fail
6342.0,seed_ds_fail
6344.0,seed_ds_fail
6345.0,no_outer_pairs
6346.0,seed_ds_fail
6347.0,seed_dw_fail
6348.0,seed_ds_fail
6349.0,seed_dw_fail
6350.0,no_outer_pairs
6351.0,no_outer_pairs
6352.0,seed_dw_fail
6353.0,no_outer_pairs
6355.0,no_outer_pairs
6356.0,no_outer_pairs
6357.0,no_outer_pairs
6359.0,seed_dw_fail
6361.0,seed_dw_fail
6362.0,no_outer_pairs
6363.0,seed_ds_fail
6364.0,no_outer_pairs
6365.0,seed_ds_fail
6366.0,seed_dw_fail
6367.0,no_outer_pairs
6368.0,seed_dw_fail
6369.0,no_outer_pairs
6370.0,seed_ds_fail
6371.0,final_ds_fail
6372.0,seed_ds_fail
6373.0,seed_ds_fail
6374.0,no_outer_pairs
6375.0,no_outer_pairs
6376.0,seed_ds_fail
6377.0,seed_dw_fail
6379.0,no_outer_pairs
6380.0,no_outer_pairs
6381.0,seed_ds_fail
6382.0,no_outer_pairs
6383.0,seed_dw_fail
6384.0,seed_ds_fail
6385.0,no_outer_pairs
6386.0,seed_dw_fail
6387.0,seed_ds_fail
6388.0,no_outer_pairs
6389.0,seed_dw_fail
6391.0,no_outer_pairs
6393.0,seed_ds_fail
6394.0,seed_ds_fail
6395.0,no_outer_pairs
6396.0,seed_ds_fail
6397.0,no_outer_pairs
6398.0,no_outer_pairs
6399.0,seed_ds_fail
6400.0,no_outer_pairs
6401.0,no_outer_pairs
6402.0,no_outer_pairs
6403.0,seed_ds_fail
6405.0,no_outer_pairs
6406.0,no_outer_pairs
6407.0,seed_ds_fail
6409.0,no_outer_pairs
6410.0,seed_ds_fail
6411.0,seed_ds_fail
6412.0,no_outer_pairs
6413.0,seed_ds_fail
6414.0,seed_dw_fail
6416.0,seed_dw_fail
6417.0,final_ds_fail
6418.0,no_outer_pairs
6420.0,seed_ds_fail
6421.0,seed_ds_fail
6422.0,no_outer_pairs
6424.0,no_outer_pairs
6425.0,seed_dw_fail
6426.0,final_ds_fail
6427.0,final_ds_fail
6428.0,no_outer_pairs
6429.0,seed_ds_fail
6431.0,seed_ds_fail
6432.0,final_ds_fail
6433.0,no_outer_pairs
6434.0,seed_dw_fail
6435.0,final_ds_fail
6438.0,seed_ds_fail
6440.0,no_outer_pairs
6441.0,no_outer_pairs
6443.0,seed_ds_fail
6445.0,no_outer_pairs
6446.0,final_ds_fail
6447.0,no_outer_pairs
6448.0,seed_dw_fail
6449.0,seed_ds_fail
6451.0,no_outer_pairs
6453.0,seed_dw_fail
6455.0,seed_ds_fail
6456.0,no_outer_pairs
6457.0,no_outer_pairs
6458.0,no_outer_pairs
6459.0,no_outer_pairs
6460.0,no_outer_pairs
6461.0,seed_ds_fail
6462.0,no_outer_pairs
6463.0,no_outer_pairs
6464.0,seed_ds_fail
6465.0,no_outer_pairs
6467.0,no_outer_pairs
6469.0,no_outer_pairs
6471.0,no_outer_pairs
6472.0,seed_dw_fail
6473.0,final_ds_fail
6474.0,seed_dw_fail
6475.0,seed_dw_fail
6476.0,no_outer_pairs
6477.0,seed_ds_fail
6479.0,seed_ds_fail
6481.0,no_outer_pairs
6482.0,no_outer_pairs
6483.0,no_outer_pairs
6484.0,no_outer_pairs
6485.0,seed_dw_fail
6487.0,seed_dw_fail
6488.0,final_ds_fail
6489.0,no_outer_pairs
6490.0,no_outer_pairs
6491.0,seed_dw_fail
6492.0,seed_ds_fail
6493.0,no_outer_pairs
6494.0,no_outer_pairs
6495.0,no_outer_pairs
6496.0,seed_ds_fail
6497.0,seed_dw_fail
6498.0,seed_ds_fail
6499.0,seed_dw_fail
6501.0,seed_dw_fail
6502.0,seed_ds_fail
6503.0,final_ds_fail
6504.0,seed_ds_fail
6505.0,seed_dw_fail
6506.0,no_outer_pairs
6507.0,seed_ds_fail
6508.0,seed_ds_fail
6511.0,no_outer_pairs
6512.0,no_outer_pairs
6513.0,no_outer_pairs
6514.0,no_outer_pairs
6515.0,seed_dw_fail
6516.0,seed_ds_fail
6518.0,no_outer_pairs
6519.0,seed_dw_fail
6520.0,seed_ds_fail
6521.0,seed_ds_fail
6522.0,seed_ds_fail
6523.0,no_outer_pairs
6524.0,final_ds_fail
6525.0,seed_ds_fail
6526.0,final_ds_fail
6528.0,no_outer_pairs
6529.0,no_outer_pairs
6530.0,final_ds_fail
6531.0,seed_ds_fail
6533.0,no_outer_pairs
6534.0,seed_ds_fail
6536.0,seed_dw_fail
6538.0,seed_dw_fail
6539.0,final_ds_fail
6543.0,seed_ds_fail
6545.0,seed_dw_fail
6546.0,no_outer_pairs
6547.0,final_ds_fail
6548.0,no_outer_pairs
6550.0,final_ds_fail
6552.0,final_ds_fail
6555.0,no_outer_pairs
6556.0,no_outer_pairs
6557.0,seed_ds_fail
6558.0,no_outer_pairs
6560.0,no_outer_pairs
6561.0,seed_dw_fail
6562.0,no_outer_pairs
6563.0,seed_ds_fail
6564.0,final_ds_fail
6568.0,no_outer_pairs
6570.0,seed_ds_fail
6571.0,seed_ds_fail
6572.0,no_outer_pairs
6573.0,seed_ds_fail
6574.0,seed_ds_fail
6575.0,no_outer_pairs
6577.0,seed_ds_fail
6578.0,final_ds_fail
6579.0,seed_ds_fail
6580.0,seed_dw_fail
6581.0,final_ds_fail
6582.0,seed_ds_fail
6586.0,seed_dw_fail
6587.0,seed_ds_fail
6588.0,seed_ds_fail
6590.0,no_outer_pairs
6591.0,no_outer_pairs
6592.0,no_outer_pairs
6595.0,seed_ds_fail
6598.0,no_outer_pairs
6600.0,no_outer_pairs
6601.0,no_outer_pairs
6602.0,seed_ds_fail
6603.0,seed_dw_fail
6604.0,no_outer_pairs
6606.0,final_ds_fail
6607.0,no_outer_pairs
6608.0,seed_ds_fail
6609.0,seed_ds_fail
6610.0,seed_dw_fail
6613.0,seed_ds_fail
6614.0,no_outer_pairs
6615.0,final_ds_fail
6617.0,seed_dw_fail
6618.0,no_outer_pairs
6620.0,no_outer_pairs
6621.0,no_outer_pairs
6623.0,seed_dw_fail
6624.0,no_outer_pairs
6625.0,final_ds_fail
6626.0,seed_dw_fail
6627.0,final_ds_fail
6629.0,seed_dw_fail
6630.0,seed_ds_fail
6631.0,seed_dw_fail
6632.0,no_outer_pairs
6633.0,seed_ds_fail
6634.0,seed_ds_fail
6636.0,no_outer_pairs
6637.0,seed_ds_fail
6638.0,no_outer_pairs
6639.0,no_outer_pairs
6641.0,no_outer_pairs
6644.0,seed_dw_fail
6645.0,seed_ds_fail
6647.0,seed_ds_fail
6649.0,seed_ds_fail
6651.0,no_outer_pairs
6654.0,seed_dw_fail
6656.0,seed_ds_fail
6658.0,seed_ds_fail
6659.0,no_outer_pairs
6660.0,seed_ds_fail
6662.0,seed_ds_fail
6664.0,seed_dw_fail
6665.0,final_ds_fail
6666.0,seed_ds_fail
6667.0,seed_dw_fail
6668.0,seed_ds_fail
6669.0,no_outer_pairs
6670.0,seed_dw_fail
6671.0,seed_ds_fail
6673.0,seed_ds_fail
6674.0,seed_dw_fail
6675.0,seed_ds_fail
6676.0,seed_ds_fail
6677.0,seed_ds_fail
6680.0,seed_ds_fail
6681.0,seed_ds_fail
6682.0,no_outer_pairs
6683.0,no_outer_pairs
6684.0,seed_dw_fail
6685.0,no_outer_pairs
6686.0,seed_ds_fail
6687.0,final_ds_fail
6688.0,seed_ds_fail
6690.0,seed_ds_fail
6691.0,no_outer_pairs
6692.0,no_outer_pairs
6694.0,seed_ds_fail
6696.0,seed_ds_fail
6697.0,seed_dw_fail
6699.0,seed_ds_fail
6700.0,no_outer_pairs
6702.0,seed_dw_fail
6703.0,seed_ds_fail
6704.0,no_outer_pairs
6705.0,no_outer_pairs
6706.0,seed_ds_fail
6707.0,no_outer_pairs
6709.0,no_outer_pairs
6710.0,seed_dw_fail
6711.0,final_ds_fail
6713.0,seed_dw_fail
6714.0,final_ds_fail
6715.0,seed_dw_fail
6716.0,seed_ds_fail
6717.0,seed_ds_fail
6718.0,final_ds_fail
6719.0,seed_ds_fail
6720.0,no_outer_pairs
6721.0,no_outer_pairs
6722.0,seed_ds_fail
6723.0,final_ds_fail
6725.0,seed_ds_fail
6726.0,seed_dw_fail
6727.0,no_outer_pairs
6728.0,seed_dw_fail
6730.0,seed_ds_fail
6731.0,seed_ds_fail
6732.0,final_ds_fail
6734.0,no_outer_pairs
6736.0,no_outer_pairs
6737.0,seed_dw_fail
6738.0,no_outer_pairs
6739.0,seed_dw_fail
6740.0,no_outer_pairs
6741.0,no_outer_pairs
6744.0,no_outer_pairs
6746.0,no_outer_pairs
6748.0,seed_ds_fail
6749.0,no_outer_pairs
6750.0,no_outer_pairs
6751.0,seed_ds_fail
6752.0,no_outer_pairs
6753.0,seed_ds_fail
6754.0,seed_ds_fail
6755.0,seed_ds_fail
6756.0,no_outer_pairs
6757.0,no_outer_pairs
6760.0,seed_ds_fail
6762.0,seed_dw_fail
6763.0,no_outer_pairs
6764.0,seed_ds_fail
6766.0,no_outer_pairs
6767.0,seed_dw_fail
6768.0,seed_dw_fail
6769.0,seed_ds_fail
6771.0,no_outer_pairs
6772.0,final_ds_fail
6773.0,seed_dw_fail
6774.0,seed_ds_fail
6775.0,seed_dw_fail
6776.0,seed_ds_fail
6778.0,seed_ds_fail
6780.0,no_outer_pairs
6782.0,final_ds_fail
6784.0,final_ds_fail
6786.0,no_outer_pairs
6788.0,seed_ds_fail
6790.0,seed_ds_fail
6791.0,final_ds_fail
6793.0,no_outer_pairs
6795.0,final_ds_fail
6796.0,no_outer_pairs
6797.0,no_outer_pairs
6799.0,no_outer_pairs
6800.0,no_outer_pairs
6802.0,final_ds_fail
6803.0,seed_dw_fail
6805.0,seed_ds_fail
6806.0,no_outer_pairs
6807.0,seed_dw_fail
6808.0,no_outer_pairs
6809.0,no_outer_pairs
6811.0,final_ds_fail
6812.0,seed_dw_fail
6813.0,seed_dw_fail
6814.0,no_outer_pairs
6816.0,no_outer_pairs
6818.0,no_outer_pairs
6820.0,no_outer_pairs
6821.0,no_outer_pairs
6822.0,seed_ds_fail
6824.0,no_outer_pairs
6825.0,no_outer_pairs
6826.0,seed_dw_fail
6827.0,seed_dw_fail
6829.0,no_outer_pairs
6830.0,seed_dw_fail
6832.0,seed_dw_fail
6833.0,seed_ds_fail
6834.0,no_outer_pairs
6835.0,no_outer_pairs
6836.0,seed_ds_fail
6837.0,seed_dw_fail
6838.0,final_ds_fail
6839.0,seed_ds_fail
6840.0,no_outer_pairs
6842.0,seed_ds_fail
6843.0,seed_dw_fail
6844.0,no_outer_pairs
6845.0,no_outer_pairs
6846.0,no_outer_pairs
6847.0,seed_ds_fail
6848.0,seed_dw_fail
6851.0,seed_ds_fail
6853.0,no_outer_pairs
6854.0,no_outer_pairs
6855.0,final_ds_fail
6856.0,seed_ds_fail
6859.0,no_outer_pairs
6861.0,no_outer_pairs
6863.0,seed_ds_fail
6864.0,seed_ds_fail
6865.0,final_ds_fail
6866.0,no_outer_pairs
6867.0,seed_ds_fail
6868.0,seed_ds_fail
6870.0,seed_ds_fail
6871.0,seed_ds_fail
6872.0,no_outer_pairs
6873.0,seed_ds_fail
6874.0,no_outer_pairs
6876.0,seed_dw_fail
6877.0,no_outer_pairs
6880.0,seed_ds_fail
6881.0,seed_dw_fail
6882.0,seed_dw_fail
6885.0,seed_ds_fail
6886.0,no_outer_pairs
6887.0,seed_ds_fail
6888.0,seed_ds_fail
6890.0,no_outer_pairs
6891.0,seed_dw_fail
6892.0,seed_ds_fail
6894.0,seed_dw_fail
6895.0,no_outer_pairs
6896.0,no_outer_pairs
6897.0,seed_ds_fail
6898.0,seed_ds_fail
6899.0,missing_layer_after_growth
6901.0,seed_ds_fail
6902.0,no_outer_pairs
6903.0,no_outer_pairs
6904.0,no_outer_pairs
6905.0,seed_dw_fail
6906.0,no_outer_pairs
6907.0,final_ds_fail
6908.0,no_outer_pairs
6910.0,seed_ds_fail
6911.0,seed_ds_fail
6912.0,no_outer_pairs
6915.0,seed_ds_fail
6916.0,seed_dw_fail
6917.0,no_outer_pairs
6918.0,seed_ds_fail
6919.0,seed_dw_fail
6920.0,seed_dw_fail
6921.0,seed_ds_fail
6922.0,seed_ds_fail
6923.0,no_outer_pairs
6924.0,no_outer_pairs
