source,source_event,layer_id,trajectory_step,x,y,z,r,phi,n_merged,hard_members,pileup_members
pileup,4,8,1249,-454.4193053052583,-240.20635912874252,1095.6088490255056,514.0,-2.655327147980422,1,0,1
pileup,3,8,1267,508.83266890769295,72.7001722987925,-1167.768762226336,514.0,0.1419159118444245,1,0,1
pileup,1,8,1283,512.2309506879226,-42.6081348728976,1077.7775699801346,514.0,-0.0829904361261885,1,0,1
pileup,3,8,1285,-209.3801093922922,-469.4208876806312,1133.3703932343035,514.0,-1.9903515570744028,1,0,1
pileup,3,8,1292,12.698574633063409,-513.8431143863743,1141.445427174637,514.0,-1.5460884148013772,1,0,1
pileup,3,8,1302,511.41023024191855,-51.53228506390763,1128.7290571713295,514.0,-0.1004260850161822,1,0,1
pileup,1,8,1304,255.7782632599124,-445.8401956348743,1108.22099154824,514.0,-1.049940013969902,1,0,1
pileup,3,8,1320,-445.4457533040904,256.4645801340829,-1243.6626662449016,514.0,2.619196281170371,1,0,1
pileup,1,8,1333,-357.42214567255127,369.38517807680034,-1279.1007530129712,514.0,2.3397362737707987,1,0,1
pileup,3,8,1376,-436.8051758925753,270.91924684941887,1226.8788183409329,514.0,2.586431513036226,1,0,1
pileup,2,8,1378,-509.1538507259481,70.41559692950838,1321.3934028296487,514.0,3.0041651538998115,1,0,1
pileup,1,8,1430,-147.9251359637831,-492.2541560516237,-1325.5504217907685,514.0,-1.8627169200604892,1,0,1
pileup,1,8,1487,-28.279683253779137,-513.2214527034756,1322.587495572831,514.0,-1.6258429613597571,1,0,1
pileup,3,8,1495,-465.2271044819915,-218.54002209046783,-1390.544877994908,514.0,-2.702437275384351,1,0,1
pileup,5,8,1602,89.84664212471668,506.0865349907198,-1470.6722840511488,514.0,1.3950947919839056,1,0,1
pileup,3,8,1620,434.6854074297999,-274.3074854384927,1491.262069239444,514.0,-0.5629368333319551,1,0,1
pileup,1,8,1737,-350.9472118523301,-375.5423471368785,-1700.0002247494324,514.0,-2.322352647726704,1,0,1
pileup,1,8,1816,79.65183844761411,507.7908867160922,-1745.4618143819316,514.0,1.4152046393610695,1,0,1
