event,layer,n1_distance_mm,passes_0p5
3827.0,1302,0.2658334891190135,True
3827.0,1302,0.41673562599602043,True
3828.0,1304,0.5127489018881594,False
3828.0,1304,0.5043676223822702,False
3828.0,1302,0.3474532993443574,True
3828.0,1302,0.8022581523936638,False
3832.0,1304,0.2974004766524118,True
3832.0,1304,0.12285727153404484,True
3832.0,1302,0.01790178050219408,True
3832.0,1302,0.9106055495013818,False
3851.0,1304,0.7302569940224781,False
3851.0,1304,0.022606732946952444,True
3851.0,1302,0.9356895822009053,False
3851.0,1302,0.30984475067904504,True
3865.0,1304,0.25950382271567907,True
3865.0,1304,0.7013496938615522,False
3865.0,1302,0.26221795816996424,True
3865.0,1302,1.0254447172883034,False
3869.0,1304,0.5622211061061682,False
3869.0,1304,0.4610907366067049,True
3869.0,1302,0.03403827108519287,True
3869.0,1302,0.45644476654704735,True
3926.0,1304,0.67610903146243,False
3926.0,1304,0.12722242200135478,True
3926.0,1302,0.972677918536716,False
3926.0,1302,0.32399162198901243,True
3936.0,1304,0.3755255202454764,True
3936.0,1304,0.23113586251359572,True
3936.0,1302,0.30651161902709445,True
3936.0,1302,0.5671234918595252,False
3940.0,1304,1.6452777033533847,False
3940.0,1304,0.8635252608074356,False
3940.0,1302,0.7576632173349284,False
3940.0,1302,1.053518566907735,False
3942.0,1304,0.46975884406902557,True
3942.0,1304,0.07762319822823584,True
3942.0,1302,0.21845556816702752,True
3942.0,1302,0.4657589835936735,True
3957.0,1304,1.0541406218055749,False
3957.0,1304,1.4858765834883771,False
3957.0,1302,0.4538998451553562,True
3957.0,1302,0.20320861433593182,True
3967.0,1304,1.4061727501004806,False
3967.0,1304,2.924105545415443,False
3967.0,1302,0.7035812631446965,False
3967.0,1302,0.7188317535818123,False
3986.0,1304,1.4267834680761238,False
3986.0,1304,0.39247603190102665,True
3986.0,1302,0.920403310725944,False
3986.0,1302,0.3638231467895647,True
3988.0,1304,0.5284599788222006,False
3988.0,1304,0.21190144513675802,True
3988.0,1302,0.6045811266608562,False
3988.0,1302,0.19568083901090438,True
4018.0,1304,0.7418706932352204,False
4018.0,1304,0.1272422656078608,True
4018.0,1302,0.3585209680500706,True
4018.0,1302,0.6505594389918217,False
4050.0,1304,0.22314098241152244,True
4050.0,1304,0.7431255659373124,False
4050.0,1302,0.5146083324164719,False
4050.0,1302,0.510859710001377,False
4080.0,1304,0.026644228428799478,True
4080.0,1304,1.2795661319753737,False
4080.0,1302,0.9751063990993506,False
4080.0,1302,0.4903530840616149,True
4112.0,1304,3.1526971923730223,False
4112.0,1304,0.7714248483108307,False
4112.0,1302,0.43683460935521123,True
4112.0,1302,0.4168106950829648,True
4115.0,1304,1.0269952958767143,False
4115.0,1304,0.7916193119211019,False
4115.0,1302,0.23817200482176135,True
4115.0,1302,2.38473122071773,False
4121.0,1304,1.1108119502764517,False
4121.0,1304,0.20063078167252313,True
4121.0,1302,0.3724984057936105,True
4121.0,1302,0.09295469920395714,True
4135.0,1304,0.20916568386367576,True
4135.0,1304,0.19212037208889915,True
4135.0,1302,0.8311145480377564,False
4135.0,1302,0.3666211052925144,True
4170.0,1304,0.5017461614588451,False
4170.0,1304,0.7238768431689201,False
4170.0,1302,0.38638099139115584,True
4170.0,1302,0.5817501385005817,False
4181.0,1304,0.2934920042580878,True
4181.0,1304,0.2999486271392564,True
4181.0,1302,0.011252858862170912,True
4181.0,1302,0.10224123149702605,True
4184.0,1304,0.4601782050009429,True
4184.0,1304,0.43328939260292876,True
4184.0,1302,0.5551503960716523,False
4184.0,1302,0.2272511810543697,True
4201.0,1304,0.021976571482631185,True
4201.0,1304,0.23359697476606617,True
4201.0,1302,0.7960993478500091,False
4201.0,1302,0.11219244184233193,True
4207.0,1304,0.7398207032345688,False
4207.0,1304,1.5324625316877105,False
4207.0,1302,0.9196524242873767,False
4207.0,1302,0.5967729543891825,False
4224.0,1304,1.0256528073718099,False
4224.0,1304,1.9252635424715943,False
4224.0,1302,0.5461254614850091,False
4224.0,1302,2.036955969832118,False
4244.0,1304,0.024140118200508254,True
4244.0,1304,1.2972230244312868,False
4244.0,1302,0.8821833753350924,False
4244.0,1302,0.8862796817747212,False
4262.0,1304,0.6431128758882647,False
4262.0,1304,0.2968539341604618,True
4262.0,1302,0.3414468625527789,True
4262.0,1302,0.3083453540650895,True
4279.0,1304,0.010358869008518122,True
4279.0,1304,1.2825068441775174,False
4279.0,1302,0.4210566252025124,True
4279.0,1302,0.3030408990000207,True
4309.0,1304,0.4219309571762786,True
4309.0,1304,0.44604201247735453,True
4309.0,1302,1.7276310435529054,False
4309.0,1302,0.25401483357804894,True
4337.0,1304,1.8716188647644267,False
4337.0,1304,0.16193283170479522,True
4337.0,1302,0.39265576347566866,True
4337.0,1302,0.1313521748462767,True
4369.0,1304,1.00825676510014,False
4369.0,1304,1.1346217651436739,False
4369.0,1302,1.5171854467165091,False
4369.0,1302,0.23412424954125466,True
4401.0,1304,2.721586353086216,False
4401.0,1304,0.08709066588583228,True
4401.0,1302,0.8068454821544794,False
4401.0,1302,0.10626621416477708,True
4402.0,1304,0.5066796009518604,False
4402.0,1304,0.11173773172607973,True
4402.0,1302,0.6568049867012847,False
4402.0,1302,0.7496973196744008,False
4429.0,1304,0.2454172778758133,True
4429.0,1304,0.1944576188320394,True
4429.0,1302,0.8524023759615917,False
4429.0,1302,0.410773106408481,True
4454.0,1304,0.17761937386395096,True
4454.0,1304,1.065977620951869,False
4454.0,1302,1.202082003206821,False
4454.0,1302,0.7819530185868321,False
4458.0,1304,0.4021185608828644,True
4458.0,1304,1.9413969244155964,False
4458.0,1302,0.7093824878060568,False
4458.0,1302,1.570766671036481,False
4464.0,1304,1.3461510961523009,False
4464.0,1304,0.33831520704459117,True
4464.0,1302,2.2030300884321963,False
4464.0,1302,0.38912289566404207,True
4476.0,1304,0.6530801943194905,False
4476.0,1304,0.6601514524962726,False
4476.0,1302,0.602453130286934,False
4476.0,1302,0.7432688597066561,False
4510.0,1304,0.008043032202215536,True
4510.0,1304,0.0035556704684666747,True
4510.0,1302,0.7413512462717144,False
4510.0,1302,0.09689496960158471,True
4543.0,1304,1.4595960541308832,False
4543.0,1304,0.6741644127413724,False
4543.0,1302,0.46904849935213877,True
4543.0,1302,0.29940228562325805,True
4556.0,1304,0.1488741582658614,True
4556.0,1304,0.33109266114123403,True
4556.0,1302,0.44446419130946485,True
4556.0,1302,0.860532568268014,False
4568.0,1304,1.0907345049169583,False
4568.0,1304,0.6171769326427248,False
4568.0,1302,0.20992122545815797,True
4568.0,1302,0.30188914487294305,True
4572.0,1304,0.013207536854385799,True
4572.0,1304,0.06413419094243471,True
4572.0,1302,0.5502152938529206,False
4572.0,1302,0.5585612708249497,False
4573.0,1304,0.3036331674874924,True
4573.0,1304,0.9231620816182958,False
4573.0,1302,0.6205454657052907,False
4573.0,1302,0.5369319065475368,False
4625.0,1304,0.27012294187622693,True
4625.0,1304,1.6431533933951903,False
4625.0,1302,0.5584318350981151,False
4625.0,1302,0.24292863781578392,True
4632.0,1304,0.5220699209733439,False
4632.0,1304,0.19654280091445708,True
4632.0,1302,0.7900467470934301,False
4632.0,1302,0.14272836273575998,True
4648.0,1304,1.3174831589611875,False
4648.0,1304,0.5844611017528121,False
4648.0,1302,0.2900402671405175,True
4648.0,1302,1.0054100947870934,False
4687.0,1304,1.3666096134331778,False
4687.0,1304,0.7091022437155543,False
4687.0,1302,0.26143161695399514,True
4687.0,1302,0.6470116846319337,False
4729.0,1304,1.0452767696611034,False
4729.0,1304,1.1099447636377513,False
4729.0,1302,0.2979911840800151,True
4729.0,1302,0.11734137954975737,True
4730.0,1304,0.6781703141720762,False
4730.0,1304,0.0485353262150206,True
4730.0,1302,0.5027570181460248,False
4730.0,1302,0.16821019544255333,True
4736.0,1304,0.05795975877977641,True
4736.0,1304,0.7925184584707096,False
4736.0,1302,0.45203107015738503,True
4736.0,1302,0.32973582529208717,True
4768.0,1304,0.2727171939034624,True
4768.0,1304,0.0012603203413832276,True
4768.0,1302,0.8372499096645979,False
4768.0,1302,0.9597158020026386,False
4790.0,1304,0.6362693067181935,False
4790.0,1304,1.6568552379587154,False
4790.0,1302,1.0224992965662698,False
4790.0,1302,0.8041956407374696,False
4792.0,1304,2.0140458727621007,False
4792.0,1304,0.8294565686069357,False
4792.0,1302,0.4500907269968497,True
4792.0,1302,0.09286922547954844,True
4800.0,1304,0.7179564208492909,False
4800.0,1304,0.16955157657714195,True
4800.0,1302,0.4758218196085352,True
4800.0,1302,0.49284717615757945,True
4806.0,1304,0.0615893668826202,True
4806.0,1304,0.9589740105488087,False
4806.0,1302,0.06802191766949675,True
4806.0,1302,0.021353634249405368,True
4820.0,1304,0.4459187943235028,True
4820.0,1304,0.06467939353956823,True
4820.0,1302,0.38772794338513783,True
4820.0,1302,0.9836597744322408,False
4835.0,1304,0.23180708425102253,True
4835.0,1304,0.512807400919894,False
4835.0,1302,0.2296478378335847,True
4835.0,1302,0.35377428181583304,True
4872.0,1304,1.0733361280018283,False
4872.0,1304,1.5917910804526783,False
4872.0,1302,0.21557162370932526,True
4872.0,1302,0.21766501447468062,True
4904.0,1304,0.030625755766931415,True
4904.0,1304,0.19732238243965394,True
4904.0,1302,0.26229040270119075,True
4904.0,1302,0.08371241662608508,True
4949.0,1304,0.6444082853722758,False
4949.0,1304,1.0720796103115602,False
4949.0,1302,0.16823006824681672,True
4949.0,1302,0.17088860573448922,True
4960.0,1304,0.7461903678856415,False
4960.0,1304,0.2875180155514103,True
4960.0,1302,0.5300344550910615,False
4960.0,1302,0.3519087277971995,True
4968.0,1304,0.5408964115235838,False
4968.0,1304,0.8762608756956571,False
4968.0,1302,1.4025907383381029,False
4968.0,1302,0.6468146843666713,False
4998.0,1304,1.005714239076736,False
4998.0,1304,0.2228423230165598,True
4998.0,1302,0.5452763296920871,False
4998.0,1302,0.3302408494586524,True
5001.0,1304,0.7645867967858219,False
5001.0,1304,1.5838887829950223,False
5001.0,1302,1.6710320375485712,False
5001.0,1302,0.3231752412279505,True
5052.0,1304,0.9582681208649774,False
5052.0,1304,0.2502136143979894,True
5052.0,1302,1.8486020087734227,False
5052.0,1302,0.23889325652774615,True
5064.0,1304,0.04814545733009713,True
5064.0,1304,0.27534921405220636,True
5064.0,1302,0.18619663448407628,True
5064.0,1302,0.38030704573715385,True
5067.0,1304,0.29303331387544024,True
5067.0,1304,0.5468502251894232,False
5067.0,1302,0.3714914368460292,True
5067.0,1302,0.3723361626213244,True
5076.0,1304,0.29684735773125487,True
5076.0,1304,0.4332235595368351,True
5076.0,1302,0.30484002890048645,True
5076.0,1302,0.968846929279025,False
5108.0,1304,0.3004051950502756,True
5108.0,1304,0.6151796670755503,False
5108.0,1302,0.6149373719384436,False
5108.0,1302,0.3748983329743091,True
5123.0,1304,0.21335660990162172,True
5123.0,1304,0.23718870834030092,True
5123.0,1302,0.27048370280626255,True
5123.0,1302,0.1240310542221279,True
5129.0,1304,0.3401799556986067,True
5129.0,1304,0.3581280612648369,True
5129.0,1302,1.9962891426454348,False
5129.0,1302,0.7281005343451167,False
5139.0,1304,1.437731053050648,False
5139.0,1304,1.5247968214562027,False
5139.0,1302,0.19826427491602264,True
5139.0,1302,0.6154615117927906,False
5157.0,1304,0.3424513067959398,True
5157.0,1304,0.4999933920724781,True
5157.0,1302,0.2760223228052809,True
5157.0,1302,0.5982895207270201,False
5168.0,1304,1.176131948554721,False
5168.0,1304,1.1711392687189475,False
5168.0,1302,0.28583907370968353,True
5168.0,1302,0.8247430768207659,False
5182.0,1304,0.26858810281508805,True
5182.0,1304,0.1559915632775545,True
5182.0,1302,0.8306119994966995,False
5182.0,1302,0.5295069915887738,False
5190.0,1304,3.1018040809601404,False
5190.0,1304,0.6828096022791116,False
5190.0,1302,0.2597936561061524,True
5190.0,1302,1.4896504223646043,False
5212.0,1304,1.321267010521204,False
5212.0,1304,0.9065272944773904,False
5212.0,1302,1.0202948231068572,False
5212.0,1302,0.9842142105724271,False
5215.0,1304,0.20079334838405855,True
5215.0,1304,0.5218682228116601,False
5215.0,1302,0.790330748564411,False
5215.0,1302,0.3016380861746274,True
5225.0,1304,0.42018487283138056,True
5225.0,1304,0.17151077096006256,True
5225.0,1302,1.228046313613093,False
5225.0,1302,0.39400951567959375,True
5246.0,1304,0.550065791493247,False
5246.0,1304,1.1130741094462515,False
5246.0,1302,0.3534632794341665,True
5246.0,1302,0.5356126382151788,False
5249.0,1304,0.02368835548501595,True
5249.0,1304,0.6886472550576971,False
5249.0,1302,0.8690533360049187,False
5249.0,1302,1.4032252044086302,False
5257.0,1304,0.18021427031677045,True
5257.0,1304,0.1883324561604264,True
5257.0,1302,0.9324714177698741,False
5257.0,1302,0.39975294520053406,True
5275.0,1304,2.1225995917969382,False
5275.0,1304,1.549786177272843,False
5275.0,1302,0.238429232874165,True
5275.0,1302,0.9820260227978991,False
5303.0,1304,0.581331637322771,False
5303.0,1304,1.4193310220457913,False
5303.0,1302,0.9118514754773885,False
5303.0,1302,0.8814918378774589,False
5347.0,1304,0.009498822551678361,True
5347.0,1304,0.24840157274458313,True
5347.0,1302,0.19541541134003612,True
5347.0,1302,1.622449169724619,False
5401.0,1304,0.21072638475733052,True
5401.0,1304,0.18146668017861595,True
5401.0,1302,0.9876897735594365,False
5401.0,1302,0.1287710767334483,True
5413.0,1304,0.26877129866802413,True
5413.0,1304,0.42923695151209923,True
5413.0,1302,0.4498570252662301,True
5413.0,1302,0.4357759079911417,True
5432.0,1304,0.1542111319239985,True
5432.0,1304,0.3246460912774776,True
5432.0,1302,0.6710601241387173,False
5432.0,1302,0.3254820226304526,True
5436.0,1304,0.6309790029482667,False
5436.0,1304,0.5705822781641705,False
5436.0,1302,0.438738691471307,True
5436.0,1302,1.257730712355057,False
5446.0,1304,0.28697722927013863,True
5446.0,1304,0.8292260895833988,False
5446.0,1302,0.007827944032745527,True
5446.0,1302,1.1837991439185847,False
5506.0,1304,0.8822718140787178,False
5506.0,1304,0.18063796948506822,True
5506.0,1302,0.43722307180800746,True
5506.0,1302,0.3143223885203839,True
5517.0,1304,0.3077098011411404,True
5517.0,1304,0.3149996861846966,True
5517.0,1302,0.15940616698721713,True
5517.0,1302,0.4644112712812789,True
5569.0,1304,0.0037156944187459948,True
5569.0,1304,0.23483624775221507,True
5569.0,1302,0.5862023849281395,False
5569.0,1302,0.9574855888213681,False
5571.0,1304,1.0041464427176219,False
5571.0,1304,0.5511544014352209,False
5571.0,1302,1.063808949161681,False
5571.0,1302,0.7121399746745029,False
5573.0,1304,0.4437915612811571,True
5573.0,1304,0.29660929519862067,True
5573.0,1302,0.35718438170483147,True
5573.0,1302,0.2209408146464108,True
5581.0,1304,0.056967631038218815,True
5581.0,1304,0.3294717583592794,True
5581.0,1302,1.4991363704236849,False
5581.0,1302,0.30431915983395696,True
5614.0,1304,1.0830693593585516,False
5614.0,1304,1.1229424402792527,False
5614.0,1302,0.3222545189888752,True
5614.0,1302,0.4311629214731023,True
5619.0,1304,0.13621602108194275,True
5619.0,1304,0.04370578213774367,True
5619.0,1302,0.687415460004636,False
5619.0,1302,0.15211821472510673,True
5622.0,1304,0.9998902573876575,False
5622.0,1304,0.5636212039521754,False
5622.0,1302,0.5338105204595744,False
5622.0,1302,0.602659576899773,False
5630.0,1304,0.3054870440520369,True
5630.0,1304,0.10806485098235903,True
5630.0,1302,0.2847357382206374,True
5630.0,1302,0.41086735772403055,True
5648.0,1304,0.646701871440598,False
5648.0,1304,1.7582803643416183,False
5648.0,1302,0.24405762865850927,True
5648.0,1302,0.8806302455409579,False
5677.0,1304,0.8963785263099211,False
5677.0,1304,0.16765472621605626,True
5677.0,1302,0.4968836731270086,True
5677.0,1302,0.09233284593800295,True
5694.0,1304,1.2269199405031501,False
5694.0,1304,1.5156075928560246,False
5694.0,1302,0.21037094218600624,True
5694.0,1302,0.20315865830507795,True
5718.0,1304,0.4836472791565045,True
5718.0,1304,0.9351876966476312,False
5718.0,1302,0.37489244032814656,True
5718.0,1302,0.09812733081439652,True
5730.0,1304,0.17354315481167315,True
5730.0,1304,0.4403027487750985,True
5730.0,1302,0.08211013221601351,True
5730.0,1302,0.2513796699426243,True
5744.0,1304,0.3890018625119984,True
5744.0,1304,0.34449839562093376,True
5744.0,1302,1.4523014035455455,False
5744.0,1302,0.47167007672420114,True
5781.0,1304,2.461148212699237,False
5781.0,1304,0.7998481280634412,False
5781.0,1302,0.9429976231784676,False
5781.0,1302,1.9157811409055154,False
5784.0,1304,0.47158065641852964,True
5784.0,1304,0.7932429851153898,False
5784.0,1302,1.8677202208529344,False
5784.0,1302,2.0183733634386214,False
5830.0,1304,0.9834291821149402,False
5830.0,1304,0.3355761114002822,True
5830.0,1302,0.8077748617848015,False
5830.0,1302,1.4188195826348675,False
5833.0,1304,0.05530142670303103,True
5833.0,1304,0.6778559628862347,False
5833.0,1302,0.2120265532522993,True
5833.0,1302,0.04426071834941381,True
5850.0,1304,0.049922937304473676,True
5850.0,1304,0.5927731201762396,False
5850.0,1302,0.6951071477151667,False
5850.0,1302,0.2764636326523448,True
5876.0,1304,0.680599005062753,False
5876.0,1304,0.4474457912668388,True
5876.0,1302,0.31988404276797117,True
5876.0,1302,1.0166184304928956,False
5898.0,1304,0.537570823011249,False
5898.0,1304,0.7927504688608236,False
5898.0,1302,0.6201486837918392,False
5898.0,1302,0.005944578029455336,True
5916.0,1304,0.047613426262688816,True
5916.0,1304,0.1507101185461829,True
5916.0,1302,0.8115568008586426,False
5916.0,1302,0.85219563799296,False
5919.0,1304,1.1718224556335084,False
5919.0,1304,0.6805352113931226,False
5919.0,1302,1.0626173925437599,False
5919.0,1302,1.3966913478583416,False
5933.0,1304,0.6671581851380407,False
5933.0,1304,0.9951112448539196,False
5933.0,1302,0.6955197985065583,False
5933.0,1302,0.4420172744287629,True
5939.0,1304,0.22173359910502805,True
5939.0,1304,0.890439769108844,False
5939.0,1302,0.7691728165656202,False
5939.0,1302,0.5479458285164068,False
5942.0,1304,1.7759771023048616,False
5942.0,1304,0.18745674460148679,True
5942.0,1302,0.9416570955497001,False
5942.0,1302,0.5256946933971313,False
5956.0,1304,1.6320559528301133,False
5956.0,1304,2.0261382455134624,False
5956.0,1302,0.3135209963012276,True
5956.0,1302,0.03621419546615878,True
5974.0,1304,0.6287693852790435,False
5974.0,1304,0.2492696389585098,True
5974.0,1302,1.3919771838467034,False
5974.0,1302,0.5572308548335736,False
5997.0,1304,0.15848969038463565,True
5997.0,1304,0.847796249357002,False
5997.0,1302,1.4742736882594012,False
5997.0,1302,0.5496300405733362,False
6053.0,1304,1.3225887429301535,False
6053.0,1304,0.44805515965017967,True
6053.0,1302,0.10868913955365384,True
6053.0,1302,0.4843785233918977,True
6056.0,1304,0.34247207298531046,True
6056.0,1304,0.758788930044577,False
6056.0,1302,1.124478472961035,False
6056.0,1302,0.3752565872382098,True
6057.0,1304,0.025937938120409048,True
6057.0,1304,0.7209853835266634,False
6057.0,1302,0.9789473388857495,False
6057.0,1302,1.6100748343214837,False
6077.0,1304,0.6170623341834048,False
6077.0,1304,0.6141722957692751,False
6077.0,1302,1.3604301926984832,False
6077.0,1302,0.9116470340148372,False
6099.0,1304,1.6178330590966137,False
6099.0,1304,1.7493634619208702,False
6099.0,1302,1.4314484118074968,False
6099.0,1302,0.09759546835862264,True
6114.0,1304,1.6118333409816321,False
6114.0,1304,1.9546231055606251,False
6114.0,1302,2.6566391878097217,False
6114.0,1302,1.0941173582261297,False
6150.0,1304,0.4330060168200983,True
6150.0,1304,0.9137853959420299,False
6150.0,1302,0.13635744558553414,True
6150.0,1302,0.537848898279813,False
6177.0,1304,0.4959172617597406,True
6177.0,1304,0.47353326078770375,True
6177.0,1302,0.3516664887577311,True
6177.0,1302,0.01971212644503965,True
6181.0,1304,0.18498982557745175,True
6181.0,1304,0.48573343221678317,True
6181.0,1302,0.09349668973819898,True
6181.0,1302,0.33842254917534736,True
6242.0,1304,0.9504755120110916,False
6242.0,1304,0.11080448983054533,True
6242.0,1302,0.25692640694157404,True
6242.0,1302,0.4593121154415733,True
6246.0,1304,0.6696855182561537,False
6246.0,1304,0.937189277858735,False
6246.0,1302,0.2876443440504069,True
6246.0,1302,1.7009579264288872,False
6248.0,1304,0.002579813176855516,True
6248.0,1304,0.44524861047616177,True
6248.0,1302,0.057424698666711266,True
6248.0,1302,0.1672659943952022,True
6256.0,1304,0.6542174477746389,False
6256.0,1304,0.34874304869628536,True
6256.0,1302,0.23228254807014112,True
6256.0,1302,0.31227223176944047,True
6300.0,1304,0.5409570529507159,False
6300.0,1304,0.18074794842308958,True
6300.0,1302,0.06395859252443291,True
6300.0,1302,0.3797945816788311,True
6371.0,1304,0.03336521293323292,True
6371.0,1304,0.331139382895907,True
6371.0,1302,0.1924174981335759,True
6371.0,1302,0.3701764331556609,True
6417.0,1304,0.5059400680931705,False
6417.0,1304,0.9290139282101576,False
6417.0,1302,0.34345380462951236,True
6417.0,1302,0.42264846065350736,True
6426.0,1304,0.04339100921509023,True
6426.0,1304,1.0810250418059566,False
6426.0,1302,0.12073121453594454,True
6426.0,1302,0.973801926605218,False
6427.0,1304,0.10035224092885264,True
6427.0,1304,1.150931817207975,False
6427.0,1302,0.32488699949144334,True
6427.0,1302,0.16292426060934584,True
6432.0,1304,0.09985549395876296,True
6432.0,1304,0.11939467859992396,True
6432.0,1302,1.0082659277652308,False
6432.0,1302,0.24056072622439212,True
6435.0,1304,0.028262978469126652,True
6435.0,1304,0.11719045498641166,True
6435.0,1302,1.3201714978206867,False
6435.0,1302,0.06661217599075633,True
6446.0,1304,1.2023445064656726,False
6446.0,1304,0.04088452891759916,True
6446.0,1302,0.6986939544203817,False
6446.0,1302,1.429839486407911,False
6473.0,1304,0.44160095476533745,True
6473.0,1304,0.7337514698860447,False
6473.0,1302,0.1315509385673244,True
6473.0,1302,1.1757484082890173,False
6488.0,1304,2.031943085557313,False
6488.0,1304,0.9469429610705603,False
6488.0,1302,1.446863496265084,False
6488.0,1302,0.14781825189281889,True
6503.0,1304,0.9772670300812126,False
6503.0,1304,0.14319190385751376,True
6503.0,1302,0.23470721956147667,True
6503.0,1302,0.14730922259982537,True
6524.0,1304,0.1658594412243054,True
6524.0,1304,0.2139146123393516,True
6524.0,1302,1.7930449143450717,False
6524.0,1302,0.21826858235501076,True
6526.0,1304,1.1259161349178703,False
6526.0,1304,0.555503931372634,False
6526.0,1302,0.8065858428871683,False
6526.0,1302,1.07366596004279,False
6530.0,1304,0.22924360259418844,True
6530.0,1304,0.13026800379532927,True
6530.0,1302,0.010002216045840362,True
6530.0,1302,1.1766822128116572,False
6539.0,1304,0.8279210724612537,False
6539.0,1304,0.8392031300350997,False
6539.0,1302,0.48723644097833396,True
6539.0,1302,0.35251438187795614,True
6547.0,1304,0.9749123668262585,False
6547.0,1304,1.170698951858462,False
6547.0,1302,1.0381180675393458,False
6547.0,1302,2.1638056095366056,False
6550.0,1304,1.3334102913189485,False
6550.0,1304,0.44355786366518396,True
6550.0,1302,0.13059956638139175,True
6550.0,1302,0.14986726689405613,True
6552.0,1304,0.09340078129519971,True
6552.0,1304,0.0979226991035642,True
6552.0,1302,0.11357351736659309,True
6552.0,1302,0.043320487802619205,True
6564.0,1304,0.20029510612641055,True
6564.0,1304,0.6007482089431215,False
6564.0,1302,0.5138047373727108,False
6564.0,1302,0.24558623087147918,True
6578.0,1304,1.1881487022708972,False
6578.0,1304,0.16401244580536845,True
6578.0,1302,0.7601062179795842,False
6578.0,1302,1.3692986503261246,False
6581.0,1304,1.1154221099617068,False
6581.0,1304,1.698858780625831,False
6581.0,1302,0.47482921335662087,True
6581.0,1302,0.897421312371836,False
6606.0,1304,0.20381612605990382,True
6606.0,1304,0.49783197516411465,True
6606.0,1302,0.24659332741231121,True
6606.0,1302,0.7408828196630598,False
6615.0,1304,0.9980887820765498,False
6615.0,1304,1.332770469972837,False
6615.0,1302,0.5173984430961862,False
6615.0,1302,0.7379820942018851,False
6625.0,1304,0.14680185459291734,True
6625.0,1304,0.5484542166187383,False
6625.0,1302,0.34118921596068796,True
6625.0,1302,0.3373089229601859,True
6627.0,1304,0.4687942405447669,True
6627.0,1304,1.4323670498529704,False
6627.0,1302,0.07708920086198756,True
6627.0,1302,0.0947311853626839,True
6665.0,1304,1.1371121285891377,False
6665.0,1304,2.9603599708912807,False
6665.0,1302,2.357652651938962,False
6665.0,1302,1.1842420127066742,False
6687.0,1304,0.05584308517271483,True
6687.0,1304,0.35973138936981275,True
6687.0,1302,0.1145938305350315,True
6687.0,1302,0.0630032894228372,True
6711.0,1304,0.4402829802359131,True
6711.0,1304,0.8633001603263687,False
6711.0,1302,1.3824105746333797,False
6711.0,1302,1.470089746129471,False
6714.0,1304,0.4754385366733496,True
6714.0,1304,0.10466080029601148,True
6714.0,1302,0.5238829270543793,False
6714.0,1302,0.22046297245712246,True
6718.0,1304,0.6455778679266698,False
6718.0,1304,0.9127708057306653,False
6718.0,1302,0.24166570349141855,True
6718.0,1302,0.36313282647169504,True
6723.0,1304,1.768062351370357,False
6723.0,1304,0.018304375582045895,True
6723.0,1302,2.2500896471036826,False
6723.0,1302,1.4729237340522023,False
6732.0,1304,0.7745988899565024,False
6732.0,1304,0.15028509521124636,True
6732.0,1302,0.4927039613563257,True
6732.0,1302,0.3902109158349529,True
6772.0,1304,0.1659151715518668,True
6772.0,1304,0.10565650066136181,True
6772.0,1302,0.22840189693078294,True
6772.0,1302,0.8068297993191533,False
6782.0,1304,1.10169408995331,False
6782.0,1304,1.6966979686657182,False
6782.0,1302,0.5236206936739028,False
6782.0,1302,0.9854673322067741,False
6784.0,1304,0.6299639307391258,False
6784.0,1304,0.30176358886870863,True
6784.0,1302,1.115686370901093,False
6784.0,1302,0.8981769102067031,False
6791.0,1304,0.9374414323004134,False
6791.0,1304,1.452006734898386,False
6791.0,1302,0.49022031431881863,True
6791.0,1302,0.3481750762433064,True
6795.0,1304,1.154745619982,False
6795.0,1304,0.035737780006513745,True
6795.0,1302,0.362290726079269,True
6795.0,1302,0.46375910014671234,True
6802.0,1304,1.1823577410514472,False
6802.0,1304,0.11854586806108276,True
6802.0,1302,0.38806041703385546,True
6802.0,1302,0.43546936217833965,True
6811.0,1304,0.0996414498727942,True
6811.0,1304,0.24487102678052067,True
6811.0,1302,0.4950835993529349,True
6811.0,1302,0.6514625464779933,False
6838.0,1304,0.49132382759785154,True
6838.0,1304,0.5582002951454317,False
6838.0,1302,0.829539518228182,False
6838.0,1302,0.3784534660783254,True
6855.0,1304,0.4169112582439447,True
6855.0,1304,0.1336403656217289,True
6855.0,1302,0.49024235656460574,True
6855.0,1302,0.6542968804959052,False
6865.0,1304,0.6681253937843624,False
6865.0,1304,0.8267264990275237,False
6865.0,1302,0.29522155629603364,True
6865.0,1302,1.014471933090251,False
6899.0,1304,0.08262806888420289,True
6899.0,1304,0.32713213883080255,True
6899.0,1302,0.5387346000229594,False
6899.0,1302,0.24366393547786172,True
6907.0,1304,0.8477901209412756,False
6907.0,1304,0.6067762238286815,False
6907.0,1302,1.2576180876043135,False
6907.0,1302,1.8678761744724324,False
6928.0,1304,2.1035384502794248,False
6928.0,1304,0.573912786744975,False
6928.0,1302,0.6132257686785816,False
6928.0,1302,1.71106491178179,False
6940.0,1304,1.2060881278910085,False
6940.0,1304,1.0215522486538067,False
6940.0,1302,0.5967517795950572,False
6940.0,1302,0.30619642842556666,True
6950.0,1304,0.03635213928244652,True
6950.0,1304,0.09166800300202749,True
6950.0,1302,0.26803588446501614,True
6950.0,1302,0.29364609896378857,True
6967.0,1304,1.59954085044283,False
6967.0,1304,1.7097561304552986,False
6967.0,1302,1.0132932585198964,False
6967.0,1302,0.19858911928216966,True
6985.0,1304,0.3499397439928209,True
