event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight
11.0,1,5,718,16.41944320053448,298.54882663474734,718.4841214567648,299.0,1.515854163431621,30.425234685013383,0.01
11.0,1,6,906,22.049945963315817,370.34416410011767,891.9130681001666,371.00000000000006,1.5113274639886027,30.425234685013383,0.01
11.0,1,7,1093,28.44603893943775,442.0857641551648,1067.813071105712,443.0,1.5065398403480754,30.425234685013383,0.01
11.0,1,8,1279,35.392950946340164,512.7800103585453,1238.1199231544242,513.9999999999999,1.5018839152657437,30.425234685013383,0.01
11.0,-1,1,25,1.2786624944568898,33.22540477142858,80.0,33.25,1.5323308270676692,30.425234685013383,0.01
11.0,-1,2,70,1.8747835908217056,50.465187867356505,121.6,50.50000000000001,1.5336633663366337,30.425234685013383,0.01
11.0,-1,3,169,3.114831481316753,88.44516846523045,212.8,88.49999999999999,1.5355932203389833,30.425234685013383,0.01
11.0,-1,4,258,4.021827166835667,122.43396140875336,294.8,122.5,1.5379591836734694,30.425234685013383,0.01
11.0,-1,5,718,6.427756927277412,298.9309016158815,719.4026202096559,299.0,1.5492971558219926,30.425234685013383,0.01
11.0,-1,6,906,6.220016022214508,370.9478553660654,892.5701454363393,371.0,1.5540299994374498,30.425234685013383,0.01
11.0,-1,7,1093,5.268389430270601,442.9686716606616,1064.3022745893766,443.0,1.5589035195153853,30.425234685013383,0.01
11.0,-1,8,1279,3.7352984203712145,513.9864273944505,1237.540178393707,514.0,1.5635291452800617,30.425234685013383,0.01
13.0,1,1,19,-6.332109062131904,-32.64149038915452,56.5,33.25,-1.762406015037594,86.36514827613009,0.01
13.0,1,2,53,-9.615711956329177,-49.57608378616556,85.60000000000001,50.5,-1.7623762376237624,86.36514827613009,0.01
13.0,1,3,128,-16.97860905418816,-86.85606964734843,150.0,88.50000000000001,-1.7638418079096043,86.36514827613009,0.01
13.0,1,4,195,-23.57936360700875,-120.20924927761786,207.6,122.5,-1.7644897959183674,86.36514827613009,0.01
13.0,1,5,542,-58.71789932554781,-293.1777759292045,505.5111138149413,299.0,-1.7684619370565982,86.36514827613009,0.01
13.0,1,6,684,-73.43420637557105,-363.6597549000852,628.709400741232,371.0,-1.770048001107527,86.36514827613009,0.01
13.0,1,7,826,-88.40270048852483,-434.0898093094748,751.4857842269081,443.0,-1.7716997134171948,86.36514827613009,0.01
13.0,1,8,966,-103.35330929175923,-503.50183064060644,871.6253092088518,514.0,-1.773253045995096,86.36514827613009,0.01
13.0,-1,1,19,-6.332109062131898,-32.641490389154534,56.5,33.25000000000001,-1.7624060150375938,86.36514827613009,0.01
13.0,-1,2,53,-9.615711956329177,-49.57608378616556,85.60000000000001,50.5,-1.7623762376237624,86.36514827613009,0.01
13.0,-1,3,128,-16.782280962486684,-86.89421756190775,150.0,88.5,-1.761581920903955,86.36514827613009,0.01
13.0,-1,4,195,-23.13762050857808,-120.29505607962876,207.6,122.5,-1.7608163265306125,86.36514827613009,0.01
13.0,-1,5,542,-55.278974597582426,-293.8455971551044,507.39650066258156,299.00000000000006,-1.756745587942385,86.36514827613009,0.01
13.0,-1,6,684,-67.93507449536985,-364.7270563768317,630.9002698710249,371.0,-1.7549488056863185,86.36514827613009,0.01
13.0,-1,7,826,-80.3757538086398,-435.64749304878706,751.8744061667144,443.0,-1.7532419129644476,86.36514827613009,0.01
