pileup_event,particle_id,pdg_id,charge,mass,pT,eta,layer_id,trajectory_step,x,y,z,r,phi,pileup_z0
1,18,-211,-1.0,0.13957,0.3675040208906039,0.263723310050201,5,385,-141.56142081431202,-263.3654573725136,29.13349634451987,299.0,-2.063999311557342,-64.07212664045841
1,19,211,1.0,0.13957,1.3061922836352122,-0.0166848216871821,1,33,-30.855354420532475,12.38989925638327,-64.6269827994093,33.24999999999999,2.7597526906812,-64.07212664045841
1,19,211,1.0,0.13957,1.3061922836352122,-0.0166848216871821,2,50,-46.610182985459424,19.435556129475405,-64.9149596503887,50.5,2.7465338132068524,-64.07212664045841
1,19,211,1.0,0.13957,1.3061922836352122,-0.0166848216871821,3,89,-80.65564665425246,36.42686732048714,-65.54993568323087,88.5,2.7173803625001973,-64.07212664045841
1,19,211,1.0,0.13957,1.3061922836352122,-0.0166848216871821,4,123,-110.28627003948476,53.32155887422877,-66.1191248221414,122.5,2.6912455774328894,-64.07212664045841
1,19,211,1.0,0.13957,1.3061922836352122,-0.0166848216871821,5,303,-248.869824693744,165.72510478773313,-69.10581470063055,299.0,2.554113522890062,-64.07212664045841
1,19,211,1.0,0.13957,1.3061922836352122,-0.0166848216871821,6,378,-296.5640692782751,222.914227480236,-70.34901662264048,371.0,2.49703240600759,-64.07212664045841
1,19,211,1.0,0.13957,1.3061922836352122,-0.0166848216871821,7,454,-338.0746786877999,286.2769841082948,-71.61365110301045,443.0,2.438967307285657,-64.07212664045841
1,19,211,1.0,0.13957,1.3061922836352122,-0.0166848216871821,8,531,-372.1753466207463,354.51588309655085,-72.88723798192622,514.0,2.380490900799761,-64.07212664045841
1,20,-321,-1.0,0.49368,0.7616264672569814,-1.544303588922895,1,84,-27.7921601716975,-18.25262537255151,-138.43028636198977,33.25,-2.5604837704215004,-64.07212664045841
1,20,-321,-1.0,0.49368,0.7616264672569814,-1.544303588922895,2,128,-41.5705823115328,-28.67292601532109,-177.0541332841919,50.5,-2.5377853056337085,-64.07212664045841
1,20,-321,-1.0,0.49368,0.7616264672569814,-1.544303588922895,3,224,-70.24130590948583,-53.83687346169008,-262.3734291339461,88.5,-2.487642595071148,-64.07212664045841
1,20,-321,-1.0,0.49368,0.7616264672569814,-1.544303588922895,4,311,-93.76717766538688,-78.82871553354003,-339.1324725579173,122.5,-2.4425309976042424,-64.07212664045841
1,20,-321,-1.0,0.49368,0.7616264672569814,-1.544303588922895,5,778,-176.07156284557385,-241.66051551115493,-751.0345500036444,299.0,-2.2004539866400896,-64.07212664045841
1,20,-321,-1.0,0.49368,0.7616264672569814,-1.544303588922895,6,982,-185.69937272867045,-321.18023439834883,-930.4412437391006,371.0,-2.0950157413836847,-64.07212664045841
1,20,-321,-1.0,0.49368,0.7616264672569814,-1.544303588922895,7,1198,-177.452408353226,-405.9059531093871,-1121.1503172553055,443.00000000000006,-1.9829349278966195,-64.07212664045841
1,20,-321,-1.0,0.49368,0.7616264672569814,-1.544303588922895,8,1430,-147.94724229862206,-492.2475124327525,-1325.6288135113757,514.0,-1.862761828739759,-64.07212664045841
1,21,211,1.0,0.13957,0.2466630941899117,-0.3267680749663401,1,39,-30.84446287910926,12.416988753286802,-75.16538454036679,33.25,2.758874584510113,-64.07212664045841
1,21,211,1.0,0.13957,0.2466630941899117,-0.3267680749663401,2,60,-45.38992670283883,22.136046483302277,-80.98896125838736,50.5,2.6878444229940865,-64.07212664045841
1,21,211,1.0,0.13957,0.2466630941899117,-0.3267680749663401,3,108,-72.30233884223105,51.03549547073298,-94.18078747537577,88.5,2.52694308327233,-64.07212664045841
