event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight,n_merged
27.0,0,1,20,-31.428112729294632,10.85523976127422,75.25,33.25,2.8090225563909774,14.171801602404685,0.01,2
27.0,1,2,63,-47.714729441067,16.53948591600639,114.4,50.49999999999999,2.8079207920792086,14.171801602404685,0.01,1
27.0,-1,2,63,-47.76364606934867,16.39768624416243,114.4,50.49999999999999,2.810891089108911,14.171801602404685,0.01,1
27.0,1,3,157,-83.4700913699266,29.410777730214907,200.0,88.5,2.802824858757062,14.171801602404685,0.01,1
27.0,-1,3,157,-83.84520756839088,28.323685632584063,200.0,88.5,2.815819209039548,14.171801602404685,0.01,1
27.0,1,4,241,-115.35508529945903,41.22443808658312,277.2,122.5,2.7983673469387758,14.171801602404685,0.01,1
27.0,-1,4,241,-116.23561352510158,38.67211073167874,277.2,122.5,2.820408163265306,14.171801602404685,0.01,1
28.0,0,1,19,33.065959503695886,3.493540052717808,-71.75,33.25,0.10526315789473685,11.446201842001454,0.01,2
28.0,1,2,60,50.2325136968824,5.190815705890707,-109.2,50.49999999999999,0.10297029702970298,11.446201842001454,0.01,1
28.0,-1,2,60,50.20620116146191,5.439426893967863,-109.2,50.49999999999999,0.10792079207920793,11.446201842001454,0.01,1
28.0,1,3,151,88.08247560502805,8.586471410867148,-191.2,88.5,0.09717514124293783,11.446201842001454,0.01,1
28.0,-1,3,151,87.93562910972736,9.978734041774478,-191.2,88.5,0.11299435028248588,11.446201842001454,0.01,1
28.0,1,4,232,121.9883565591391,11.18440271093382,-264.40000000000003,122.5,0.09142857142857144,11.446201842001454,0.01,1
28.0,-1,4,232,121.63692354241272,14.515813140752512,-264.40000000000003,122.5,0.11877551020408164,11.446201842001454,0.01,1
29.0,0,1,24,-29.11564469808279,16.057451037291177,-91.5,33.25,2.637593984962406,47.94022684772855,0.01,2
29.0,0,2,74,-44.23354157388418,24.364793757212695,-138.8,50.50000000000001,2.638118811881188,47.94022684772855,0.01,2
