event,pT,eta,phi
359,11.96331939362883,-1.8570968535017047,0.4039109762804241
360,20.67425482018992,-0.0682371990073162,2.660013442588421
361,16.84008888975406,-2.379421081433237,1.091759041639229
362,20.265893269021703,1.3162336762791085,-0.9974386553396002
363,20.413388071228603,0.4165389984032184,-2.8537282800788324
364,12.753751049901052,0.2228001114828615,-2.169820612264175
365,11.955673564311946,-2.0353915242465708,-1.5250596985548646
366,77.04372600907672,1.852251000165172,-0.7249729939798096
367,38.682061692433074,0.900610536857145,-2.07243606617536
368,17.863225829162356,-0.7612927096746942,-1.901569531599473
369,9.192003279724991,2.229148110098698,-2.112799980791662
370,46.4628947557263,-0.1831662053559186,-1.3748962541524752
371,24.36927175638192,-0.9845197996381828,0.2753383780693096
372,18.323381839853408,0.7587122471457438,-0.0903520000688664
373,29.612329368548647,2.391801813038317,1.5952952552107935
374,10.909024655331963,-0.2829125121479993,-0.5966064427887261
375,14.991712727040216,1.46463843466554,-1.7186030463562176
376,93.02206447036062,1.054733854315668,0.5132949695703833
377,10.496853933195723,0.3071141129889507,2.807929162447124
378,102.22759867366987,0.5699099781945212,2.136401703060861
379,11.47643412792188,-0.5385571833030206,-1.728383552796852
380,11.186129655617078,0.5733204954144362,0.5686190550641074
381,12.107754108599227,-1.299493336006034,1.315275743936632
382,22.574052217155163,1.3567845936036471,-1.4646716684797416
383,13.598142965053627,1.3796925507814213,0.8439593403058819
384,21.26757776618549,-1.2327882190546864,0.513979307213517
385,14.191971933695257,-0.495537994497959,0.8399272044493518
386,17.15058060945368,1.9621420103708755,-0.4183821134752734
387,17.54823918731004,0.4211723892754851,1.044271765673331
388,19.185706181562992,2.198199707899516,-0.7495422352371568
389,26.659872430739885,-1.7088028213880777,0.1318626265417396
390,17.741404450351066,-0.656647982044485,-0.2422809164345102
391,27.45232174178714,0.0100245631362943,-2.692593047778445
393,14.262145385663644,-1.7532701580259424,1.0128009659550128
394,51.70329916442612,1.1460371671517693,0.8390627754776164
395,10.2036200050353,2.362727952662293,-0.4474024165785776
396,16.26036538613259,2.4794570533378497,-1.0540945240140216
397,12.04151255092011,1.029034419742629,-2.567243737118525
398,13.285200819606615,0.7453585186001028,-2.7540710487489526
399,20.232485083023228,0.1903501447626242,3.035071497945232
400,13.405638550337994,-0.3404293876953976,-0.6330005052012305
401,59.76665606069919,-0.3371480116855434,-2.1807483653965654
402,14.998532565544668,-0.1176605144691701,-0.5854248822991134
403,12.031117923572715,0.3692960787990237,3.1283274188781456
404,31.62286838762609,1.493194491682824,-2.450032756573487
405,91.29749015898676,1.5749798246834432,-0.9380536866767754
406,26.51395963836516,-1.7117510307533277,-2.2948871910762008
407,16.62801034806289,-1.1040364829395193,-2.604777171025715
408,113.52775948817624,-2.405796249934624,2.154930788369464
409,31.769579609256606,2.14177784801114,-1.7729085279369174
410,12.491087007247677,0.7507938920923284,1.5262511905342449
411,20.4928729164716,-1.010395168777323,-2.4734389800179217
412,12.747834333016106,0.0795566401801936,-1.1089745852924795
413,157.24597953085572,-1.8291982676355496,-2.1462567315973744
414,0.9685678662308072,-2.06380650533872,1.8910824947668343
416,8.763391994040346,2.003390756344387,0.0337921743620054
417,24.56321584307364,-0.0287490202023319,2.5280771301777687
418,13.394463530004916,-1.222043676026365,2.921346414114764
419,18.13248891135143,-1.2922341706899367,2.577428604231542
420,19.877190312264247,0.1628140824062442,-2.6449100846400366
421,13.66067598310027,0.3501695034659683,2.443953262244366
422,28.71950911847805,1.2679233117962303,1.2830406046135712
423,46.13463558860827,0.2539668343826036,-3.052159858554235
424,5.988243900607253,1.241813497154474,0.9560574230292972
425,61.98111736254656,-1.5683500338529028,-2.311428370139701
426,16.36860870404365,-1.5790493541212107,2.5275905437639783
427,26.163861160221707,0.6933375435575134,-0.548203944070027
428,17.661308009374537,1.3755863204731134,-0.558543833779239
429,28.39142513357213,-1.2893713942787657,-1.1793381534761649
