event,n_hard_nu,sum_px,sum_py,met_hard_nu
2419,2,62.411420844976945,13.658283735649146,63.88845096331825
2428,2,-27.49109866405042,-16.383709562901117,32.00291306737642
2429,2,15.489092681179036,-62.477470920830925,64.36883069273068
2432,2,2.470773046929665,-44.87934157835718,44.947302699453424
2433,2,27.20393909544756,22.142635263270492,35.07635384003089
2439,2,42.691296860005664,-19.906759633866212,47.104414938619655
2445,2,78.03581781950952,-127.19009064592422,149.22100395479887
2460,2,-8.125824350123345,18.111381557856344,19.85072198443463
2464,2,-26.720469343465673,-31.470546830504336,41.284122853054
2469,2,12.398140526108465,-1.192817708429427,12.455388496176099
2470,2,70.02675747277429,42.15595171076991,81.73659539515647
2479,2,13.883284901329262,-46.89369529851439,48.90566693545225
2488,2,-11.599013778069807,63.793348405530715,64.83925062347097
2490,2,-139.75919247650538,63.69319516712454,153.58859004588294
2496,2,-19.569887396286937,-16.528265613076098,25.61569942202914
2502,2,-54.00355777543092,-37.793426416153196,65.91454568361593
2503,2,-5.219688766629503,-10.573333189934239,11.791544664116028
2504,2,9.602458634442726,-40.29004998946383,41.41853860265567
2506,2,-117.72142848394118,-18.891226496267738,119.22756880366623
2510,2,-208.19960786774067,-15.577395837103726,208.7815412754365
2523,2,44.011333711504875,-0.502997285078429,44.01420794850501
2524,2,39.36125343785765,-64.32196976632487,75.40970804093642
2531,2,28.926477313737536,-22.242173820805142,36.48911325391564
2532,2,-90.04541741505084,-214.17592160737098,232.33489319044926
2538,2,-16.11598613568962,21.944781843480637,27.22679671359996
2542,2,38.62599723711697,64.24551288747732,74.96301480554783
2547,2,0.43510567291810914,48.589775528860685,48.59172360486582
2548,2,-101.76390637072852,-119.02342889226908,156.59651741052045
2550,2,18.701000779746458,33.319127068985104,38.2085286134294
2558,2,-9.943988872560027,-12.374822494139185,15.875110911708642
2559,2,-12.39063778098955,-99.16955486623714,99.94062495795843
2564,2,25.475831584709482,-12.671534628079073,28.45322099100712
2576,2,34.611095528413195,-38.480321839732326,51.75580259803073
2582,2,7.335492656194566,30.27038288124866,31.146517177470685
2583,2,-13.336925372537376,-57.057341373091745,58.595339259689915
2586,2,22.35097491297107,-20.393358443367365,30.25648935616829
2607,2,43.498404450679274,73.9488887013156,85.7936438782876
2608,2,-20.515736114610277,-19.683911952868137,28.43152859226161
2615,2,-13.258687835559945,29.57005109510117,32.4064920176146
2616,2,-16.145704418165632,-20.202283546823267,25.86147775485808
2624,2,-10.403828052677113,65.12986724427029,65.95558539961526
2627,2,-14.949612974776258,-9.315068289431249,17.614239277708425
2630,2,-23.945285446639424,18.938152772470133,30.529171714189363
2632,2,-20.787934050681464,22.53894590946983,30.66173975503492
2641,2,29.98903873513968,49.00952548116565,57.456731826190165
2644,2,-39.53732174078655,56.4506538041785,68.91934507345296
2666,2,0.6837252410319898,-50.31097173329962,50.31561742594537
2670,2,-15.061591906926374,-11.302392462748397,18.83070965611179
2676,2,-68.04604000015952,8.544294316776371,68.58038003011508
2677,2,2.1761371411898427,-39.307235399746915,39.36742724167256
2678,2,-15.872956835047773,-20.48400659575523,25.914190801609713
2690,2,56.29091469128729,-25.072975040381877,61.62240788996642
2691,2,-43.068125102254456,18.64558323375011,46.931025707416026
2698,2,-24.069708426720595,-21.745290092649725,32.437763562872746
2699,2,-5.9205320783193045,5.839744277608907,8.315967371164575
2704,2,-5.67700216514389,-26.07690693826786,26.68770183155775
2705,2,-3.7258742433489207,-38.78723994562105,38.965781417500565
2716,2,3.6870453326168153,12.600107473478886,13.128480933755812
2719,2,-79.09525733400552,-57.40200286683245,97.72947183862397
2724,2,14.415160686802189,33.84940005456408,36.791014414939006
2725,2,64.17808369062286,28.997650557509033,70.42506772489463
2742,2,28.09908027823031,32.920857271382886,43.282111269728915
2744,2,28.57465353574286,18.495210545880425,34.0379734682338
2748,2,-12.13954491577121,-5.061313616178914,13.15239317703606
2749,2,-23.66388685132906,33.89256610080476,41.336250166287755
2755,2,-124.961602238558,60.61954677463952,138.8889177911265
2756,2,7.866676557667603,58.65597031452303,59.18114102990212
2758,2,-30.44590796840844,-9.820167250420866,31.990451651188593
2762,2,2.4483780037364617,54.06957853284855,54.12498385744847
2765,2,2.798867025700046,-40.683343657435074,40.779505977592635
2768,2,-21.30990499445454,-11.314398460271953,24.12732192744323
2769,2,-60.78991219009397,-55.05133142679259,82.01257535245371
2773,2,-59.9457730733838,-10.555108601796311,60.867939237018206
2775,2,24.054412314614403,59.07076298355759,63.78063805937591
2777,2,-34.513458951018535,87.33367049116256,93.90606396938698
2789,2,-28.443893770319864,-16.9924953060099,33.13306489810458
2792,2,35.50872233679797,6.640112638470924,36.12423643266936
2794,2,16.27316580491041,20.02212349129362,25.80118901164668
2804,2,34.53635474918354,24.635372580780082,42.42241602685193
2806,2,-54.58772838030014,-29.92051000653661,62.24995589374086
2813,2,44.381760112220384,-2.5438971919515367,44.45460655074899
2824,2,1.3434912064515316,-30.149423351617617,30.17934222372778
2834,2,32.12218104084083,-18.522680031902254,37.0799702047451
2846,2,48.1028673543925,-3.421085605599485,48.224368056358394
2854,2,35.508102124369096,15.935437766025597,38.919962657606696
2856,2,14.700510791861154,-10.5766449777689,18.109954073033713
2865,2,78.95245446265261,-31.638958574164032,85.05594491471423
2866,2,50.94120925149498,-35.512748546424,62.09800406877936
2867,2,-60.24574545129101,11.502469258632882,61.33397626134755
2870,2,-14.046641794284795,-74.45991525540137,75.77326128350622
2871,2,99.84044852044327,188.73030326974362,213.5116917947415
2874,2,74.48664953612125,-146.9647521085401,164.76316129961089
2883,2,99.09653727464439,-119.99634723889753,155.62534192895146
2886,2,35.96855171270371,65.10170672070603,74.37720706142616
2889,2,-14.696319600900175,-44.2272614718239,46.60506911387303
2894,2,6.7145004689967305,80.21281293194637,80.49335298646454
2900,2,245.5159619488112,-91.39955088889948,261.97703234127727
2912,2,18.481659663090007,25.79446449024467,31.732099556140017
2918,2,85.57609085428234,-138.59359180463068,162.88477834103767
2920,2,6.821647969925785,14.125492765273645,15.68644086105547
2929,2,33.96462433336278,90.52162146810278,96.68381280918199
2933,2,32.63548139601738,6.80281424649207,33.336960383665335
2942,2,-31.286272346907808,-10.44303087052253,32.9831431359653
2945,2,-56.09966205226567,0.7336729452355115,56.10445934477034
2954,2,69.9539235917475,22.2680582450916,73.41265452145726
2957,2,35.50352690678997,-16.575898229637723,39.18240453239778
2958,2,45.7290059450167,-2.488694046241678,45.79667654726892
2961,2,-75.06047021706547,-41.4560090613372,85.74773977488063
2973,2,101.32303390658188,18.140365022464067,102.93410534503411
2974,2,17.885455013252262,-12.693417951137835,21.931993988539634
2976,2,8.913859082046574,99.93422050826788,100.33097882672975
2983,2,-91.82717140897394,-3.3946345044742046,91.88989581228203
2990,2,-24.005110495020322,-56.822528287814976,61.68504722295078
2992,2,10.165791667085697,24.514235324599465,26.538482506888545
2996,2,9.9320191872673,56.89611079508358,57.75649252458698
2998,2,17.490482913487384,-31.2970894746009,35.852821397041666
3021,2,18.594632763442327,-115.85678275419973,117.33948388228539
3026,2,-55.761681000407165,-34.18563214991387,65.40659380735549
3029,2,29.4284498800724,47.31235186751384,55.71797108276085
3031,2,80.6630547006009,1.6288726119935397,80.6794993763486
3036,2,-29.287481015533213,18.580328538233395,34.68407635823547
3037,2,-32.93684937811912,-3.276931518070146,33.099461130523366
3038,2,20.156417971366828,10.852159202726682,22.892150287768185
3042,2,-49.29776288896282,-57.41969071385731,75.67886301690474
3052,2,-170.28639422375636,6.351397295451356,170.40480129777222
3060,2,-108.61449068545713,33.597658646973116,113.69217322850233
3062,2,-26.488387959031,35.667735023478926,44.427716781005564
3071,2,0.8227328253608981,23.599858123505218,23.614194730108867
3082,2,21.32593234793959,24.65298012288703,32.59700629579899
3092,2,51.809495031873894,21.582895559685724,56.12526308355327
3096,2,58.46381336921186,-15.047732632276727,60.369294604480196
3100,2,-14.399607744815562,1.7785507288818678,14.509029805598944
3102,2,13.297616146294624,-28.512693830587107,31.461091917652755
3108,2,12.342336585531203,-22.771255999708764,25.901030330757393
3112,2,-17.261067875526976,-19.22860536099021,25.83957678314896
3122,2,-6.249565509926093,-57.55153865924757,57.88986673943658
3125,2,40.7153249126312,-7.013969127508817,41.31505107902898
3128,2,17.761091335197726,-44.827284197019814,48.21765002462914
3131,2,13.171882453099588,-70.04860506844965,71.27626224342787
3146,2,25.488241874695724,45.827774019752106,52.43887246564764
3160,2,5.682611972478394,4.596053126676246,7.308610208034445
3161,2,-270.91737327812075,94.78401990389409,287.01957001754846
3162,2,-14.672896729848967,-38.71631296657438,41.4034634803726
3166,2,54.39837262488419,67.24020330282677,86.48946689881505
3169,2,129.63121169244067,-63.954270102717544,144.5489526396567
3179,2,-23.938387725990644,106.46504258271881,109.12310341563783
3182,2,17.551659627871665,20.63663154030573,27.091166771163646
3184,2,-53.492986750641215,-83.8600820321792,99.46865330317941
3186,2,6.308905050248846,57.12457358192396,57.47189913209498
3191,2,-11.778242946473997,-7.476816524347917,13.950978182368667
3192,2,-2.7130410157925766,26.851094080893407,26.987809190342993
3207,2,29.404447122210915,-52.366166593738264,60.05694726079612
3208,2,11.50198095243238,-43.874581917450406,45.357188010955696
3210,2,33.85066188226717,-95.32248988873967,101.1545569337163
3211,2,-77.44228223084846,-1.6670292613375217,77.46022246082529
3212,2,26.0938730337546,15.166356418614551,30.181262016657893
3213,2,-79.27962824369722,38.08108079110436,87.95128292797924
3220,2,28.792573435795756,74.91038545626199,80.25321261022165
3221,2,-30.87262335701439,35.24086302122714,46.85122516460979
3223,2,20.176732142806568,12.075811794264524,23.514373273660983
3232,2,-17.9053009665676,53.60224654156004,56.513720785359304
3244,2,-12.159593487247278,-67.54779476980373,68.63352163512106
3251,2,-159.37476937010138,-5.905232449263686,159.48413363733974
3254,2,-7.468511580950775,30.129351917574226,31.041206680923818
3255,2,-33.61967368197394,-34.565715337823946,48.218991437999705
3256,2,-34.33848437014809,-11.826584013030292,36.31803406375637
3257,2,24.930318336231522,-10.995314863253117,27.24734338037227
3263,2,-46.31195883570568,-29.400411462026526,54.856009017577634
3264,2,5.979039963590182,-33.145749310877676,33.68070094677004
3273,2,273.1691075582463,25.921283366334386,274.39619941888145
3274,2,-40.812881248617884,9.588684654008283,41.924147566859354
3276,2,41.64116428183959,-9.38119819837544,42.68481512651023
3285,2,-4.5282156247900325,32.94363614426386,33.25338928816491
3291,2,4.4750029165877265,-58.10289074051795,58.27496515235367
3294,2,0.6513481518798656,-15.901241295231518,15.914575996366773
3300,2,-55.29101304926738,20.76002282677422,59.059924413958086
3305,2,-37.55749578217109,59.721086949923624,70.54908727905796
3307,2,21.45279623153371,-1.1568590594317705,21.483965859102838
3311,2,-47.93219743038661,-29.15633634987835,56.10336442543172
3313,2,-4.742863684237722,7.337718917540989,8.737097621069593
3315,2,-8.11566433265724,-1.03141709209563,8.180943024996072
3325,2,-42.03295036092163,-98.71345349256272,107.28986353086691
3330,2,-37.961631881622374,21.78494602429599,43.76836035765217
3332,2,11.319464121230109,40.497673261620136,42.04987286064915
3333,2,-26.896243746079392,-99.52450897912082,103.09479043668316
3335,2,-0.8580548336660243,-25.35459462525924,25.369109694839555
3336,2,-16.6009323222698,-21.16339984887021,26.897591846329696
3340,2,17.41827177340916,-60.96275125584884,63.40231251504034
3343,2,37.69709394147896,17.456423781226555,41.54272045572439
3344,2,-49.732520687495665,-16.13656335350919,52.28491456236684
3348,2,27.77825397809411,-17.291242165221647,32.720306381325955
3355,2,-25.34309842543811,5.312624499040248,25.893949425864843
3356,2,17.207176172105864,-141.48186431290333,142.52440086270377
3360,2,-9.584162389945055,-18.187190950574262,20.557968853694852
3365,2,-34.80605112640266,-42.198677969711625,54.70091057199305
3369,2,24.684157164804237,10.27881127213216,26.738765418486835
3372,2,-38.2552052090248,2.9485124963814435,38.36866496929383
3379,2,41.40978201634074,10.56683121801443,42.736728567250694
3382,2,161.48066145481192,87.69918188457196,183.7584026027295
3383,2,-45.53988404486343,65.58231902017826,79.84310619511268
3387,2,202.43014872164136,-20.210391894046843,203.4365381439057
3400,2,-22.800699013549806,-12.527470340626138,26.015560509851767
3401,2,34.419299240719155,0.8755406408208231,34.430433218824
3412,2,63.73902831262948,-23.376205924117905,67.89043182691466
3414,2,-24.67823047316188,-36.168336599313136,43.78542716073134
3421,2,-33.534471777857476,-34.55589115131587,48.1525742892476
3423,2,-14.891866265850748,28.79169340382238,32.41495472678764
3427,2,-13.92984642360538,-10.725433315645503,17.58054439411903
3431,2,-27.899306838066682,-1.8563642045664963,27.960998016962666
3432,2,-39.791927767517336,-67.80645705211562,78.6200555419272
3433,2,-14.697272894744572,-21.241626187214187,25.830534520600555
3436,2,33.19774211453979,-17.940118818899105,37.735102288713975
3437,2,30.886914543093567,42.79769620318518,52.77920319872683
3446,2,-54.54072168296171,-47.29581232307783,72.19130269636426
3453,2,-12.263373831909732,-36.83790276418146,38.825525338422096
3454,2,28.496632849323227,-35.1881075976674,45.279807862381055
3459,2,0.9114970269892488,-29.186152323873,29.200382091721462
3460,2,-17.345644704691427,31.445281326370306,35.91207468130967
3461,2,24.268459898133166,-27.576426189531027,36.73441747481441
3464,2,-54.76938238702426,-12.938689952003028,56.27694860891222
3465,2,9.29710581904807,-4.943446423317135,10.529664721670128
3481,2,20.339952508395655,40.818130595150066,45.6051910787195
3482,2,44.01786561734753,-9.035899461407261,44.93573157948501
3483,2,45.873853611500124,47.78122474648618,66.23787348219723
3487,2,-242.42185719355172,-53.2265377238827,248.19633591824575
3497,2,41.67633157114152,-15.420003652009697,44.43751934858335
3501,2,-27.750431448586458,-0.23742728376183564,27.751447120785805
3504,2,-18.100972680962194,28.210202777812867,33.51806606536631
3512,2,-29.684184738578445,-22.924954880678648,37.50605790902591
3516,2,77.3659816291125,-81.2135162429775,112.16563793775946
3518,2,-4.731181160109056,33.315378481241765,33.649643661087374
3520,2,59.01496905078703,-197.60436562897817,206.22863983379284
3523,2,-13.124990042158888,-69.20938225281974,70.44291274091162
3525,2,-2.515595820849967,-54.15946692446587,54.21785757364625
3529,2,36.63173591852254,24.24080869343979,43.9260843066659
3531,2,5.648478892719643,-18.10325618151016,18.963997420767733
3544,2,10.661189460428997,31.13922788959745,32.91371255679684
3547,2,22.399140180728562,-35.22022115386786,41.739495192961904
3548,2,3.114307883244255,-30.980665783275604,31.13680404226903
3554,2,90.04852948107342,82.19682964503647,121.92233784421498
3557,2,30.607693415340687,-6.1671245837519635,31.222817327060792
3558,2,51.46759976796089,-8.953836753505875,52.24064527246424
3560,2,33.43333776955916,-33.663571220582035,47.444958654599226
3562,2,70.56710588291286,-61.95804483534182,93.90695263135984
3563,2,-6.891646341878591,-19.273118635083208,20.468216610724056
3587,2,85.32744676625366,-47.7781219868344,97.79326210039565
3593,2,27.17273823250729,-83.29901238230296,87.61896579462362
3594,2,-102.48751734421887,-12.867800876207308,103.2921657763612
3598,2,-104.38425504462982,-59.061382267265756,119.93464710642384
3599,2,-26.216399336671667,11.189675578768927,28.50453356464435
3604,2,-3.2955608110537575,0.25465131073611147,3.3053847505869753
3606,2,60.81224505085662,42.75206288260288,74.33618250114453
3610,2,-3.8882434321126027,-22.245831638755305,22.5830791143992
3617,2,21.20725045115533,-22.346766670278818,30.807879711429543
3621,2,-5.857925252269116,-37.91777893303754,38.36760674678416
3629,2,18.919602035380727,-11.92978184491313,22.366739504102995
3638,2,31.585957338757446,-25.663905384871924,40.69777316524165
3640,2,49.19299292197317,7.538752771310616,49.7672919292204
3643,2,-160.00224531027393,50.064656072833664,167.65198564890366
3645,2,9.453930419952592,2.643708854559165,9.816618404164416
3649,2,-2.280083430469098,32.60382910067866,32.68345839222282
3661,2,22.63105441051864,58.03411411401828,62.29063352327339
3662,2,16.066094525361667,8.932648336347611,18.382371979663287
3669,2,-2.906366915359916,62.812630928845365,62.87983438949279
3671,2,67.21530232253441,-19.29945611510345,69.93115094611632
3678,2,-21.065100266892195,7.493047767065853,22.358090573520634
3685,2,-54.38067675894836,-102.87617437540727,116.36479389781272
3688,2,34.36689002096391,60.29379086078086,69.40046358689983
3702,2,-29.227922627842013,4.22517499649755,29.531738263944895
3705,2,46.58239605119202,4.560374865831214,46.80509203908283
3709,2,-26.81963447446567,26.312306650932776,37.57166851015095
3710,2,-20.515822011337853,40.91172770841405,45.767547639001904
3716,2,35.05810505124345,-21.169787315635485,40.954006211520536
3718,2,-1.41755437977384,245.5273021802196,245.5313942784435
3722,2,-36.057207478371396,-2.7084561557203806,36.15878794823994
3723,2,47.29886932917266,13.726780238657401,49.25045721146704
3735,2,39.585351500994065,-36.88016505430011,54.103111074037805
3736,2,53.06023174907945,-45.20796807846341,69.70759335287215
3738,2,51.744941253446605,-67.17883239199425,84.7970192098419
3739,2,93.71571676060357,0.9799258191022675,93.72083985200206
3740,2,33.785422066262356,-1.9442509677122999,33.84131876893892
3748,2,-37.7152300962191,24.429674383212685,44.936038673658686
3752,2,-5.557171671335183,-32.25795515252417,32.73313042785475
3755,2,16.93298095195152,11.278658233546217,20.34536742033166
3768,2,-47.116136887083336,12.08165140652084,48.64048371337462
3787,2,-16.15469257126803,10.158223446677844,19.0830709180891
3798,2,43.94907963474457,-39.20258490641384,58.89282014036775
3807,2,-4.1533915024477395,-3.0803612214669194,5.171004373167969
3825,2,-62.12591489993732,-28.975602390379677,68.55081936811281
3828,2,23.567060542535614,48.73164186473614,54.13113024358944
3834,2,10.22034771686527,5.215483777820815,11.474178771935934
3837,2,-17.49195123541962,30.60236998525839,35.248736243118586
3839,2,-182.42132561108298,50.54138677393446,189.29334857500194
3841,2,-60.538285562552666,-15.743775545056216,62.55198228087007
3843,2,-57.162800240561516,-4.060166454186925,57.30681183749489
3849,2,92.21585479601859,-10.276754162344709,92.78672077336095
3856,2,-21.750204613108803,15.894597428753983,26.938998276369748
3864,2,25.625161180570082,78.43245647294074,82.51241793760464
3865,2,0.009943116157636211,-25.59918818686001,25.599190117889123
3880,2,93.46050048114205,-81.34257195010053,123.90108620041568
3882,2,18.1354780513617,-14.899328581280352,23.470951329768884
3884,2,9.949813006431928,60.8438353345556,61.65201600176168
3885,2,38.10554411364931,78.00098749612911,86.81121207867429
3886,2,-43.24151896648723,8.209583830619515,44.01393221698152
3889,2,-24.510542462224404,86.8973684462627,90.28798001217017
3890,2,-39.59590754397093,1.6841439923895365,39.63170744767119
3901,2,75.89144979184405,-43.60716203428432,87.52769123078886
3903,2,-71.52323958184657,7.89354317898659,71.95750012473161
3912,2,152.98154030303482,68.0663906358651,167.44069161253262
3926,2,-19.896669273343072,-259.0325073878368,259.7955298533878
3936,2,47.77563462091834,47.28084114803429,67.21598919228329
3938,2,-24.32662844084485,21.604510213755404,32.53520728188439
3941,2,-63.253341386745824,-9.196116036639019,63.91833654552926
3952,2,60.03342818721251,-11.78448349933801,61.179134933859366
3962,2,-35.18365480962804,15.915406585997236,38.615925892831655
3965,2,14.866875793604514,32.784126511380514,35.997540846239296
3969,2,-26.679512312051816,1.3366766774553156,26.71297590589595
3976,2,77.10155250615483,29.981019220419732,82.72551548557753
3984,2,-21.477005055423444,94.50289500805081,96.91263545613316
3989,2,-22.39285968122047,-1.3771144374294693,22.4351645609433
3998,2,-31.69073918221092,-11.748444405344495,33.79835640767741
4001,2,-3.81648622231414,11.791339378972882,12.393597195133875
4002,2,-60.16532474208709,27.197830785471346,66.02717850064418
4004,2,-178.0932677299057,289.5434956574594,339.93035740906856
4019,2,-3.3478956489524165,-1.046865125974648,3.507753108224186
4024,2,30.949167614212843,-0.2143464141809659,30.949909860901265
4026,2,7.216669815061756,-1.1678612716550933,7.310555599231521
4030,2,-37.677967983864804,13.061896505450111,39.87784361913556
4036,2,31.45708391137016,32.41541221017697,45.16975843374274
4054,2,-57.05041603908589,-28.029048012545523,63.56396386886496
4055,2,-15.145640928569971,63.976704794184904,65.74503171692486
4063,2,-10.453753372327974,82.25237736469592,82.91401896973636
4068,2,-36.24048509711163,-1.8767604591356246,36.28904779537409
4078,2,-4.72961717078929,50.35821269050741,50.5798266502032
4088,2,-54.145471790255236,-31.355950427350045,62.56938342825314
4094,2,46.47224815394762,-54.52503515671169,71.64251047613236
4102,2,23.36749347190143,80.38002001249052,83.70774975095037
4103,2,8.28996849805954,-97.25453448627802,97.60721313428358
4123,2,-12.420040144210343,34.4839951366006,36.652466735062866
4134,2,3.9126712123774565,-64.05333834765548,64.17272901704742
4136,2,31.125166292871523,2.6253689839931518,31.235693350092596
4139,2,45.71436999572199,23.197049320573765,51.263112676532806
4140,2,-13.702736423759632,10.012208070777191,16.970836630866636
4149,2,-22.46656794584188,-3.3928954809945173,22.72132071447615
4155,2,-25.696081209373503,49.685861489887586,55.93722751004926
4173,2,23.080216898390493,-46.952976887427695,52.31900659099014
4182,2,52.78173287500706,0.8565503182153051,52.78868253457587
4184,2,-36.65346619672543,-39.428688402867934,53.8339860441798
4188,2,72.02470203573642,-116.31999181480884,136.8133699575221
4189,2,15.073476924067123,63.77485093264342,65.53198698392467
4193,2,7.745737474955988,10.592551118628345,13.122445969852272
4195,2,-36.68960394645198,17.133204539481163,40.4928849989625
4197,2,72.3206369079535,37.794383466244305,81.60079622384556
4202,2,76.81985888611344,10.4883942394702,77.53255531068825
4208,2,7.496449394319409,-35.72958554129844,36.507533968683155
4209,2,-39.63354944636602,-4.88862064421763,39.933906063902775
4211,2,-78.97188928234749,-39.07197674893516,88.10890229649146
4212,2,-36.436068550554495,-29.13761458734047,46.65391382575638
4213,2,-21.754327949039435,-33.50756622844332,39.95006607088246
4219,2,38.84159494827264,41.564617193056584,56.888372278797135
4223,2,-13.009495777820447,-23.78085197161986,27.106750098254572
4231,2,13.533177550611404,0.5495582796350078,13.544331246653998
4234,2,-8.644571740350202,-26.35555571273135,27.737049906234574
4245,2,12.4217330558533,80.60487915214541,81.5563976352735
4249,2,-99.96624673776563,100.00898417933826,141.40384508003652
4253,2,25.655109914344568,-11.732893363140366,28.210732911215267
4258,2,40.166175715998364,7.430873198873381,40.847760625843264
4260,2,-25.382392459972095,-3.7327066534031417,25.65538824403966
4262,2,-138.90584879631334,-62.34866816383163,152.25699081364985
4268,2,14.26234964348103,-6.9150805124711425,15.850329834008555
4274,2,-23.74797754250894,-71.08026703117706,74.9424499104676
4278,2,-65.48776410503959,-44.92263870990313,79.41467569749183
4293,2,-20.793794312949956,-8.798821401408887,22.578776317222353
4301,2,54.733399764819865,27.1718310696263,61.10690184825191
4303,2,20.457987795920637,22.22869105856628,30.209997862218103
4304,2,-32.7551064861111,10.057895799180931,34.2645336875268
4308,2,8.12670632444313,-37.14726065856127,38.025811367002255
4312,2,35.01556875645916,-89.03422135404858,95.67226676242201
4314,2,8.479614560735989,27.2163883731247,28.50676514751197
4316,2,-168.88228399258153,-43.6805353092507,174.43971741393545
4332,2,78.06621559202071,-33.56074348290698,84.97445216054848
4337,2,35.6274529890803,-20.39130186032957,41.05022043848494
4339,2,0.4794955616169574,29.56170632768919,29.565594818947062
4345,2,12.510452820068728,4.291483078845946,13.226044638484579
4358,2,18.538297305564566,-36.27628853077918,40.738649665371135
4372,2,26.920581345664594,59.75485155596306,65.53899590674033
4376,2,-124.28305971758405,-17.867746064149618,125.56088277077976
4389,2,-54.606126444475535,-14.337168963634737,56.45691684073672
4399,2,-35.67684511226211,63.596532764789956,72.92020472315848
4400,2,-34.996514031161595,-45.547715109467845,57.43997167501509
4403,2,-9.977668324130335,-3.9774961701152804,10.741244851954338
4417,2,-4.625415409477526,57.504078982743664,57.68980470901123
4430,2,35.65518635838659,34.140364487085925,49.36452979176805
4431,2,19.041277169078143,-91.61707450731008,93.57488219339452
4436,2,-31.211861470415624,-49.30632182450237,58.354894124741705
4441,2,-108.05851460965879,69.30599542019465,128.37431043954973
4444,2,-22.37704482048475,-50.32028495994703,55.07143736410241
4450,2,0.5013831470247041,-84.3466218830412,84.34811206032323
4455,2,-32.590362493344806,101.9506266654324,107.03299493577666
4464,2,69.34880307340694,-32.943958651817994,76.77604378559023
4469,2,18.12689299502432,-5.328853028054818,18.893938823010696
4471,2,5.9204304678537625,114.898935137372,115.05136588770561
4473,2,41.836164793236165,17.13626627745912,45.20969261716779
4475,2,-28.809195419008535,9.140981125089574,30.224613754684547
4476,2,63.570021905476224,-179.04469580538472,189.99513357216674
4481,2,-69.03904091996132,-4.780233673829848,69.20433371635414
4484,2,-2.907869668170271,18.03863238684169,18.271506899943383
4486,2,-35.52022423309863,-10.118910841000403,36.93343588373173
4490,2,2.4382907520365267,9.275966021335794,9.591079575336817
4494,2,28.391774033695818,48.873440885105126,56.5217308362926
4509,2,-4.567255121209726,-19.589881537235563,20.11524988622163
4510,2,165.312409396132,-209.14662963365487,266.59052006302016
4513,2,0.3709485640837209,57.58463414759704,57.5858289230067
4516,2,63.75336124112379,-63.6112072107425,90.0604061302704
4517,2,18.323231668937105,87.29778046215196,89.20001845522017
4525,2,-47.61890828869669,-26.518733043710313,54.505078927113566
4534,2,29.0377025577454,-62.29446584955065,68.72982355071869
4537,2,-35.37348432768257,-4.091566577976609,35.60932898192297
4538,2,-10.59577085152821,1.361175520203819,10.682844131358324
4547,2,-33.61072966176049,-18.628277462103235,38.42777471570595
4552,2,-34.08787922971192,-1.9053205890300902,34.14108605370379
4553,2,16.281341812540454,4.533428892647326,16.9007120779412
4564,2,-13.254436120694187,7.42469829394004,15.192307975867225
4565,2,-155.20550061147057,-82.42221703947015,175.7332332877271
4567,2,-63.89913301387299,-22.56524719104756,67.76643402686696
4570,2,14.602394661126688,-36.40809895449751,39.22728131440903
4575,2,-14.244613992560105,-82.1484257479339,83.37429388403147
4587,2,37.59820296157321,-12.597204379801337,39.65242015471613
4605,2,-5.510027733655189,-12.48124941182309,13.64338640168868
4619,2,0.8429811741085333,-32.121249472899024,32.13230905117336
4621,2,-34.11454689154004,71.42998032258811,79.15835015019204
4626,2,18.046356817678138,-70.97940804261768,73.23760892104123
4627,2,-23.953595460348737,-3.522017426841323,24.211140870124513
4636,2,5.8807013548548746,7.224260494254743,9.315180519659387
4637,2,-19.15942159595731,27.12105337525208,33.20594784183863
4644,2,-29.40051410000935,-16.612574116164588,33.76933295328633
4645,2,15.979467009166296,54.03168403960271,56.345064078874664
4646,2,50.672175612977895,32.99675707989804,60.468631199509325
4652,2,163.0865540185053,-64.0102944639733,175.19857847310126
4659,2,-26.90090484801783,46.66731964008105,53.865549324513566
4664,2,-3.0203772816934134,1.31346137841438,3.2936089197650493
4686,2,-10.508979582040524,-9.528822825354524,14.185806860828961
4699,2,14.264535427908543,-12.166446781090016,18.748317211183345
4702,2,9.4254170091799,37.27597586812406,38.44914644979658
4703,2,58.232812593723324,11.507297409496573,59.35889449986673
4714,2,-13.087329674926497,51.714704201537984,53.34499815983484
4720,2,-9.798482529499992,10.467515673752128,14.338031394203426
4722,2,19.939341270806437,3.15539538996323,20.18746765646167
4725,2,63.28282012947635,-14.532514015902446,64.93003378377419
4727,2,10.79835779559042,43.88304044180131,45.192098529481434
4733,2,-37.082717059094065,-76.08618415652904,84.64180600616977
4735,2,-65.64464163935008,70.73084275893231,96.4990730180736
4742,2,-28.358445629276865,35.711146571165365,45.60139721473354
4743,2,104.41263610421656,-61.48525263768056,121.17109750328645
4744,2,-12.798958552609985,38.68564453805394,40.74791323928246
4749,2,-76.53692734310877,-35.57126069974423,84.39914593699085
4751,2,-65.53752842811411,73.74252502639014,98.65661472873292
4757,2,-30.750102087854906,31.56866458645754,44.06982371403087
4759,2,-37.30510462678663,-6.283492641120885,37.83058433313603
4760,2,81.54244670989928,-57.464448765604196,99.75637066058245
4771,2,-9.924621977938706,74.4833627531138,75.14166253428868
4773,2,1.464208369068654,-5.078653971913841,5.285511547096167
4774,2,-15.421544329005426,-13.692360070567428,20.62291816871581
