event,particle,charge,x,y,z,px,py,pz,E,photon_pT
693.0,electron,-1,-23.926547205178956,7.2470917503742776,-35.55204390199845,-17.053832043295767,5.165420837925406,-25.33999495628539,30.9778970264023,35.63788769238803
712.0,positron,1,6.963595547221477,24.01058801976156,-106.74733893365203,2.6126752360187013,9.008545699715256,-40.050592693329115,41.1342915655504,18.75952744743466
712.0,electron,-1,6.963595547221477,24.01058801976156,-106.74733893365203,2.6126752360187013,9.008545699715256,-40.050592693329115,41.1342915655504,18.75952744743466
714.0,positron,1,11.065133092437023,-22.417913142098108,-34.719750688085924,16.34334700977173,-33.11155235599049,-51.28152809802081,63.192365163628835,73.85065716445085
714.0,electron,-1,11.065133092437023,-22.417913142098108,-34.719750688085924,16.34334700977173,-33.11155235599049,-51.28152809802081,63.192365163628835,73.85065716445085
755.0,positron,1,-22.646714676485782,10.588971355228201,25.399418395416163,-8.4922458872806,3.9707370241802686,9.524476706184352,13.364155388646099,18.749399214399403
755.0,electron,-1,-22.646714676485782,10.588971355228201,25.399418395416163,-8.4922458872806,3.9707370241802686,9.524476706184352,13.364155388646099,18.749399214399403
758.0,positron,1,12.47192690387567,21.666818855207662,81.9433064455811,4.298307317454547,7.467221925616062,28.24082569005512,29.52590531614165,17.231929559011615
758.0,electron,-1,12.47192690387567,21.666818855207662,81.9433064455811,4.298307317454547,7.467221925616062,28.24082569005512,29.52590531614165,17.231929559011615
760.0,positron,1,-16.088852837025453,-19.135015400791765,-39.887889992520165,-3.0107070279484653,-3.58073542785397,-7.46422084576158,8.80912117334803,9.356499989296603
760.0,electron,-1,-16.088852837025453,-19.135015400791765,-39.887889992520165,-3.0107070279484653,-3.58073542785397,-7.46422084576158,8.80912117334803,9.356499989296603
764.0,positron,1,-13.636437166203798,20.953462277441783,-87.46385272495439,-7.654401067120073,11.761591540480067,-49.09518516255511,51.06135620414908,28.06598590902669
764.0,electron,-1,-13.636437166203798,20.953462277441783,-87.46385272495439,-7.654401067120073,11.761591540480067,-49.09518516255511,51.06135620414908,28.06598590902669
767.0,positron,1,-9.72691447304207,23.030135362913626,21.85525567458238,-1.827501496264536,4.326922679493515,4.1061852201165685,6.238812279197717,9.39404526136945
767.0,electron,-1,-9.72691447304207,23.030135362913626,21.85525567458238,-1.827501496264536,4.326922679493515,4.1061852201165685,6.238812279197717,9.39404526136945
774.0,positron,1,-3.8615185781347963,-24.69997316336032,-40.72206617045962,-9.909506126159817,-63.38556462326517,-104.5017798104113,122.62361150210107,128.3109989716318
774.0,electron,-1,-3.8615185781347963,-24.69997316336032,-40.72206617045962,-9.909506126159817,-63.38556462326517,-104.5017798104113,122.62361150210107,128.3109989716318
777.0,positron,1,21.29238651499917,13.100926551045214,10.457179969364065,27.04517649217972,16.64054287829628,13.282507232465983,34.42054963474696,63.509030500475056
777.0,electron,-1,21.29238651499917,13.100926551045214,10.457179969364065,27.04517649217972,16.64054287829628,13.282507232465983,34.42054963474696,63.509030500475056
793.0,positron,1,-19.08714317021991,16.14561753540345,89.21777656169714,-13.565973810828543,11.475317321801896,63.41053815663244,65.8529794495729,35.53694151567535
793.0,electron,-1,-19.08714317021991,16.14561753540345,89.21777656169714,-13.565973810828543,11.475317321801896,63.41053815663244,65.8529794495729,35.53694151567535
