event,particle,charge,x,y,z,px,py,pz,E,photon_pT,weight
2082.0,electron,-1,7.815663216157476,22.16225188223442,38.55651531746173,4.041078145664625,11.458962504277858,19.93559434601392,23.34664978498278,24.30128673579357,0.01
2083.0,positron,1,20.459829847850884,11.560508751650604,-32.02064918264678,2.1813074891606705,1.2325138823738435,-3.4138544840943874,4.234571438892492,5.010865327470964,0.01
2083.0,electron,-1,20.459829847850884,11.560508751650604,-32.02064918264678,2.1813074891606705,1.2325138823738435,-3.4138544840943874,4.234571438892492,5.010865327470964,0.01
2084.0,positron,1,5.2434198281350275,22.907565311615297,-61.1319590631406,1.60323598504477,7.004251851106817,-18.691800355259836,20.025316730038693,14.370791156714477,0.01
2084.0,electron,-1,5.2434198281350275,22.907565311615297,-61.1319590631406,1.60323598504477,7.004251851106817,-18.691800355259836,20.025316730038693,14.370791156714477,0.01
2085.0,positron,1,-5.535901055531336,-22.83864705938964,-31.71622243022535,-0.16256015445074395,-0.6706503523416151,-0.9313378192877997,1.1591323619616254,1.380141585361418,0.01
2085.0,electron,-1,-5.535901055531336,-22.83864705938964,-31.71622243022535,-0.16256015445074395,-0.6706503523416151,-0.9313378192877997,1.1591323619616254,1.380141585361418,0.01
2086.0,positron,1,-21.71299018269137,8.988662710678838,-10.79028459630066,-0.6926079556318357,0.2867232588199746,-0.3441919741154298,0.8248540006560758,1.4992211409299925,0.01
2086.0,electron,-1,-21.71299018269137,8.988662710678838,-10.79028459630066,-0.6926079556318357,0.2867232588199746,-0.3441919741154298,0.8248540006560758,1.4992211409299925,0.01
2087.0,positron,1,-20.161549063297606,-12.07319093563269,-12.759937390537853,-2.9699188163434873,-1.778454464013219,-1.8796163941841955,3.9390704291146714,6.92338589311318,0.01
2087.0,electron,-1,-20.161549063297606,-12.07319093563269,-12.759937390537853,-2.9699188163434873,-1.778454464013219,-1.8796163941841955,3.9390704291146714,6.92338589311318,0.01
2088.0,positron,1,20.989335312765323,-10.568718140261977,-43.55062426666438,3.665852795656197,-1.845859545510178,-7.606252191484499,8.642959364802898,8.208696408363851,0.01
2088.0,electron,-1,20.989335312765323,-10.568718140261977,-43.55062426666438,3.665852795656197,-1.845859545510178,-7.606252191484499,8.642959364802898,8.208696408363851,0.01
2089.0,positron,1,-22.708995484384413,6.0457856470609705,-19.38289782145795,-0.600571673462576,0.15988939739532718,-0.5126082916873975,0.8056166675732026,1.242981825072402,0.01
2089.0,electron,-1,-22.708995484384413,6.0457856470609705,-19.38289782145795,-0.600571673462576,0.15988939739532718,-0.5126082916873975,0.8056166675732026,1.242981825072402,0.01
2090.0,positron,1,6.532975152050644,-22.573662433523918,-108.12316696901901,2.0182721422490206,-6.973820193363775,-33.403154113759726,34.18301179353759,14.519998695529804,0.01
2090.0,electron,-1,6.532975152050644,-22.573662433523918,-108.12316696901901,2.0182721422490206,-6.973820193363775,-33.403154113759726,34.18301179353759,14.519998695529804,0.01
2091.0,positron,1,-0.9166455340990124,-23.48211576849106,70.93421767148624,-0.4779767035339818,-12.24454150432192,36.988020198783445,38.9649957860359,24.50773415721521,0.01
2091.0,electron,-1,-0.9166455340990124,-23.48211576849106,70.93421767148624,-0.4779767035339818,-12.24454150432192,36.988020198783445,38.9649957860359,24.50773415721521,0.01
2092.0,positron,1,21.26545025562712,10.001531154050786,28.01570897185484,20.99527002124619,9.874460436107508,27.65976584695624,36.10220185636519,46.40285905714394,0.01
2092.0,electron,-1,21.26545025562712,10.001531154050786,28.01570897185484,20.99527002124619,9.874460436107508,27.65976584695624,36.10220185636519,46.40285905714394,0.01
2093.0,positron,1,14.261958135355629,-18.677434249525906,-12.637582517761414,1.2884860508680924,-1.6873989720150024,-1.1417330380786463,2.410615258451509,4.246180210042405,0.01
2093.0,electron,-1,14.261958135355629,-18.677434249525906,-12.637582517761414,1.2884860508680924,-1.6873989720150024,-1.1417330380786463,2.410615258451509,4.246180210042405,0.01
2094.0,positron,1,16.581027806275085,16.652913165195226,-82.35788212281935,0.1823546771603463,0.1831452573084284,-0.9057547687383343,0.9419061071301418,0.5168961735467755,0.01
2094.0,electron,-1,16.581027806275085,16.652913165195226,-82.35788212281935,0.1823546771603463,0.1831452573084284,-0.9057547687383343,0.9419061071301418,0.5168961735467755,0.01
2096.0,positron,1,-3.3512147425740104,23.259822865816382,-71.50188953575964,-0.1398222017917944,0.9704659045178292,-2.9832620094899167,3.1402558076072924,1.960973554075132,0.01
2096.0,electron,-1,-3.3512147425740104,23.259822865816382,-71.50188953575964,-0.1398222017917944,0.9704659045178292,-2.9832620094899167,3.1402558076072924,1.960973554075132,0.01
2097.0,positron,1,21.40992742447944,9.688395516210255,-8.02139299233854,2.3977983869098445,1.0850489438816184,-0.8983534972569823,2.7809723696793394,5.263750873620851,0.01
2097.0,electron,-1,21.40992742447944,9.688395516210255,-8.02139299233854,2.3977983869098445,1.0850489438816184,-0.8983534972569823,2.7809723696793394,5.263750873620851,0.01
2098.0,positron,1,23.057785342834823,-4.5374590999535815,37.57269919950196,81.1198315134863,-15.963281478025793,132.18489908084902,155.91055437441472,165.35118288446668,0.01
2098.0,electron,-1,23.057785342834823,-4.5374590999535815,37.57269919950196,81.1198315134863,-15.963281478025793,132.18489908084902,155.91055437441472,165.35118288446668,0.01
2099.0,positron,1,-20.589752790790865,-11.32749222088101,-66.13229794989067,-4.28198607150741,-2.3557428983127653,-13.753325820641523,14.595852165881215,9.774442044338794,0.01
2099.0,electron,-1,-20.589752790790865,-11.32749222088101,-66.13229794989067,-4.28198607150741,-2.3557428983127653,-13.753325820641523,14.595852165881215,9.774442044338794,0.01
2100.0,positron,1,0.7632913159446434,23.487600694132286,-135.44063525605569,0.00999615786548665,0.3075965355763168,-1.7737473794599257,1.800248682269085,0.6155178368516189,0.01
2100.0,electron,-1,0.7632913159446434,23.487600694132286,-135.44063525605569,0.00999615786548665,0.3075965355763168,-1.7737473794599257,1.800248682269085,0.6155178368516189,0.01
2101.0,positron,1,-14.623629601440468,-18.395636908785576,25.18402787876723,-0.6075041328777391,-0.7642032623627655,1.0462109227214191,1.4309525472534128,1.952503928466652,0.01
2101.0,electron,-1,-14.623629601440468,-18.395636908785576,25.18402787876723,-0.6075041328777391,-0.7642032623627655,1.0462109227214191,1.4309525472534128,1.952503928466652,0.01
2102.0,positron,1,23.058789540620833,-4.532353132905187,-5.701977067446084,6.999191141636072,-1.375735957115743,-1.730759861005529,7.340085541553715,14.26622950339129,0.01
2102.0,electron,-1,23.058789540620833,-4.532353132905187,-5.701977067446084,6.999191141636072,-1.375735957115743,-1.730759861005529,7.340085541553715,14.26622950339129,0.01
2103.0,positron,1,20.38612561905324,11.689990686231589,45.17158285301757,124.30154242182122,71.27807904005225,275.4273924917539,310.47010570244987,286.5759096650223,0.01
2103.0,electron,-1,20.38612561905324,11.689990686231589,45.17158285301757,124.30154242182122,71.27807904005225,275.4273924917539,310.47010570244987,286.5759096650223,0.01
2104.0,positron,1,-22.023771282098906,-8.197773997482216,-116.28447402110041,-4.72957506295316,-1.7604608662882322,-24.9719333484836,25.47676505953902,10.09318636265886,0.01
2104.0,electron,-1,-22.023771282098906,-8.197773997482216,-116.28447402110041,-4.72957506295316,-1.7604608662882322,-24.9719333484836,25.47676505953902,10.09318636265886,0.01
2105.0,positron,1,0.1787585306567553,23.49932010479702,-18.60424562345075,0.02517972501525456,3.3100877262210333,-2.6205730556951203,4.221932959447157,6.6203669909850085,0.01
2105.0,electron,-1,0.1787585306567553,23.49932010479702,-18.60424562345075,0.02517972501525456,3.3100877262210333,-2.6205730556951203,4.221932959447157,6.6203669909850085,0.01
2106.0,positron,1,16.568263430195532,-16.665612707237777,-11.295507316175044,32.679431153793466,-32.871443974592516,-22.27938704869786,51.42808704177113,92.70333434155002,0.01
2106.0,electron,-1,16.568263430195532,-16.665612707237777,-11.295507316175044,32.679431153793466,-32.871443974592516,-22.27938704869786,51.42808704177113,92.70333434155002,0.01
2107.0,positron,1,-2.189803698105172,-23.397751168942815,-14.378061064591938,-0.032545008529367085,-0.34773893752218893,-0.2136877019560278,0.4094435006401806,0.6985171329301448,0.01
2107.0,electron,-1,-2.189803698105172,-23.397751168942815,-14.378061064591938,-0.032545008529367085,-0.34773893752218893,-0.2136877019560278,0.4094435006401806,0.6985171329301448,0.01
2108.0,positron,1,2.155377927403375,23.400947544705584,-60.080916056842796,0.46543146784564043,5.053191473400862,-12.973849548294888,13.930977805592239,10.149161643823025,0.01
2108.0,electron,-1,2.155377927403375,23.400947544705584,-60.080916056842796,0.46543146784564043,5.053191473400862,-12.973849548294888,13.930977805592239,10.149161643823025,0.01
2109.0,positron,1,6.2456291862110405,-22.654847518099718,-2.440696532630865,6.505904822119154,-23.598948531524105,-2.5424082774606296,24.610993665378427,48.958642519906405,0.01
2109.0,electron,-1,6.2456291862110405,-22.654847518099718,-2.440696532630865,6.505904822119154,-23.598948531524105,-2.5424082774606296,24.610993665378427,48.958642519906405,0.01
2110.0,positron,1,2.7457574044524065,-23.339040603158793,75.76789175726233,17.413857988358775,-148.01844401435767,480.5272690875031,503.10948962940853,298.07852803226376,0.01
2110.0,electron,-1,2.7457574044524065,-23.339040603158793,75.76789175726233,17.413857988358775,-148.01844401435767,480.5272690875031,503.10948962940853,298.07852803226376,0.01
2111.0,positron,1,-23.412223352028736,-2.029235746462303,0.4399239432414571,-66.74380633038277,-5.784966067685899,1.254139687047783,67.00577872263368,133.98808179643322,0.01
2111.0,electron,-1,-23.412223352028736,-2.029235746462303,0.4399239432414571,-66.74380633038277,-5.784966067685899,1.254139687047783,67.00577872263368,133.98808179643322,0.01
2112.0,positron,1,19.397249726113294,13.266374902843566,-74.86468419003455,5.225202315019465,3.573676363043049,-20.166937409500097,21.137153698153206,12.660790177655954,0.01
2112.0,electron,-1,19.397249726113294,13.266374902843566,-74.86468419003455,5.225202315019465,3.573676363043049,-20.166937409500097,21.137153698153206,12.660790177655954,0.01
2113.0,positron,1,-13.267023133878375,19.39680636509877,-13.591422130497623,-0.5309941412186588,0.7763301860776463,-0.5439777596900979,1.0865335424465052,1.8811096042749809,0.01
2113.0,electron,-1,-13.267023133878375,19.39680636509877,-13.591422130497623,-0.5309941412186588,0.7763301860776463,-0.5439777596900979,1.0865335424465052,1.8811096042749809,0.01
2114.0,positron,1,-7.055668779698072,22.415787696871014,-19.968751216151258,-1.097269913147855,3.4860153143893666,-3.1054618062095365,4.7958520686404515,7.309255511871696,0.01
2114.0,electron,-1,-7.055668779698072,22.415787696871014,-19.968751216151258,-1.097269913147855,3.4860153143893666,-3.1054618062095365,4.7958520686404515,7.309255511871696,0.01
2115.0,positron,1,-21.16757238596822,10.207050469395933,-6.513364541047608,-5.027703351152289,2.424369734735415,-1.5470486711083316,5.792126482447278,11.163399051881829,0.01
2115.0,electron,-1,-21.16757238596822,10.207050469395933,-6.513364541047608,-5.027703351152289,2.424369734735415,-1.5470486711083316,5.792126482447278,11.163399051881829,0.01
2116.0,positron,1,-23.47256355753807,1.135235674798797,-37.85820683244893,-1.1934520465091838,0.05772055259485098,-1.9248836758115513,2.2655764420814855,2.3896940804285505,0.01
2116.0,electron,-1,-23.47256355753807,1.135235674798797,-37.85820683244893,-1.1934520465091838,0.05772055259485098,-1.9248836758115513,2.2655764420814855,2.3896940804285505,0.01
2117.0,positron,1,21.81582667778246,8.736115061339062,-29.00346998026604,1.152481088138869,0.46150932259890043,-1.5321881282042582,1.9720050642869849,2.482904358499092,0.01
2117.0,electron,-1,21.81582667778246,8.736115061339062,-29.00346998026604,1.152481088138869,0.46150932259890043,-1.5321881282042582,1.9720050642869849,2.482904358499092,0.01
2118.0,positron,1,-23.443767601039422,1.6247340300659099,-14.002134287485594,-3.5917333204077804,0.248919518905716,-2.1452154420331517,4.19099731144715,7.2006969584394405,0.01
2118.0,electron,-1,-23.443767601039422,1.6247340300659099,-14.002134287485594,-3.5917333204077804,0.248919518905716,-2.1452154420331517,4.19099731144715,7.2006969584394405,0.01
2119.0,positron,1,22.724222271983745,5.988298767887076,75.79242137993073,2.1011705051547542,0.5537015347122143,7.008063836539336,7.337197122763256,4.345803898601476,0.01
2119.0,electron,-1,22.724222271983745,5.988298767887076,75.79242137993073,2.1011705051547542,0.5537015347122143,7.008063836539336,7.337197122763256,4.345803898601476,0.01
2120.0,positron,1,10.442589622667137,21.052370934708627,64.20207916031464,0.3753077464709847,0.7566243794763556,2.3074293368865746,2.45714600724172,1.6891848403050616,0.01
2120.0,electron,-1,10.442589622667137,21.052370934708627,64.20207916031464,0.3753077464709847,0.7566243794763556,2.3074293368865746,2.45714600724172,1.6891848403050616,0.01
2121.0,positron,1,6.345666365640826,22.627030701706637,-7.970089169670537,2.950936238001144,10.522287338894412,-3.7063443924862125,11.539650960003943,21.856491532083183,0.01
2121.0,electron,-1,6.345666365640826,22.627030701706637,-7.970089169670537,2.950936238001144,10.522287338894412,-3.7063443924862125,11.539650960003943,21.856491532083183,0.01
2122.0,positron,1,10.79360415958989,20.87458045676808,-103.16170656572099,0.15219683990979585,0.29434516339383693,-1.454647169458634,1.4919119749187242,0.6627305735874046,0.01
2122.0,electron,-1,10.79360415958989,20.87458045676808,-103.16170656572099,0.15219683990979585,0.29434516339383693,-1.454647169458634,1.4919119749187242,0.6627305735874046,0.01
2123.0,positron,1,-11.454963166230986,20.519108627332997,28.590669202122314,-1.3374027497372856,2.3956700604025185,3.3380499834752997,4.320932636074452,5.4873968886217295,0.01
2123.0,electron,-1,-11.454963166230986,20.519108627332997,28.590669202122314,-1.3374027497372856,2.3956700604025185,3.3380499834752997,4.320932636074452,5.4873968886217295,0.01
2124.0,positron,1,23.20880610674066,3.687996624146687,-74.04878713472452,34.89649603753683,5.5452296421057845,-111.33891140056637,116.81125031153753,70.66866370553535,0.01
2124.0,electron,-1,23.20880610674066,3.687996624146687,-74.04878713472452,34.89649603753683,5.5452296421057845,-111.33891140056637,116.81125031153753,70.66866370553535,0.01
2125.0,positron,1,9.641751270714517,21.430973669753666,-12.581413755399002,2.038423298695724,4.530856979773873,-2.659915839919363,5.635511227145689,9.93656570769422,0.01
2125.0,electron,-1,9.641751270714517,21.430973669753666,-12.581413755399002,2.038423298695724,4.530856979773873,-2.659915839919363,5.635511227145689,9.93656570769422,0.01
2126.0,positron,1,9.510972088882568,-21.489332468099064,-25.15300435084802,30.626736616866378,-69.19882840809284,-80.99639365746728,110.84624772344344,151.34695040008677,0.01
2126.0,electron,-1,9.510972088882568,-21.489332468099064,-25.15300435084802,30.626736616866378,-69.19882840809284,-80.99639365746728,110.84624772344344,151.34695040008677,0.01
2127.0,positron,1,-16.483838424142014,-16.749121493582262,62.26667272701229,-0.22852627107751436,-0.23220406438507235,0.8632437521267884,0.9226769530423291,0.6515918479832,0.01
2127.0,electron,-1,-16.483838424142014,-16.749121493582262,62.26667272701229,-0.22852627107751436,-0.23220406438507235,0.8632437521267884,0.9226769530423291,0.6515918479832,0.01
2128.0,positron,1,-23.38940753170586,-2.2771946152626237,-52.374916892309635,-14.816030314962612,-1.4424899137383138,-33.17691375329642,36.3634863240421,29.77217032365144,0.01
2128.0,electron,-1,-23.38940753170586,-2.2771946152626237,-52.374916892309635,-14.816030314962612,-1.4424899137383138,-33.17691375329642,36.3634863240421,29.77217032365144,0.01
2129.0,positron,1,-20.30717483442935,11.826607723431064,-42.73443348532233,-0.6192122902450394,0.360620367626889,-1.3030707937722021,1.4870993253713674,1.4331376904371185,0.01
2129.0,electron,-1,-20.30717483442935,11.826607723431064,-42.73443348532233,-0.6192122902450394,0.360620367626889,-1.3030707937722021,1.4870993253713674,1.4331376904371185,0.01
2130.0,positron,1,-12.25635025277184,-20.050732617073606,-13.480821130319312,-81.05956530310826,-132.609107640447,-89.15782253411929,179.1785307322003,310.8429092408224,0.01
2130.0,electron,-1,-12.25635025277184,-20.050732617073606,-13.480821130319312,-81.05956530310826,-132.609107640447,-89.15782253411929,179.1785307322003,310.8429092408224,0.01
2132.0,positron,1,9.40559930944033,21.535661160741167,7.859279394947813,12.983758407916897,29.728442863303368,10.84917415330482,34.20618185767864,64.88014480476583,0.01
2132.0,electron,-1,9.40559930944033,21.535661160741167,7.859279394947813,12.983758407916897,29.728442863303368,10.84917415330482,34.20618185767864,64.88014480476583,0.01
2133.0,positron,1,-10.934066373969944,20.801350738103995,13.32796917313702,-0.27540401218880073,0.5239382363599377,0.3357009239809356,0.6804805330142113,1.1838220228558871,0.01
2133.0,electron,-1,-10.934066373969944,20.801350738103995,13.32796917313702,-0.27540401218880073,0.5239382363599377,0.3357009239809356,0.6804805330142113,1.1838220228558871,0.01
2134.0,positron,1,23.131186749002257,-4.147071205414993,18.922720236308635,1.3112738753226059,-0.23509153204160044,1.0727019311700554,1.7103790918031003,2.6643627414758915,0.01
2134.0,electron,-1,23.131186749002257,-4.147071205414993,18.922720236308635,1.3112738753226059,-0.23509153204160044,1.0727019311700554,1.7103790918031003,2.6643627414758915,0.01
2135.0,positron,1,10.353531761618056,21.096312001417832,135.1074627758458,64.44161034240996,131.30594940530847,840.9248815779988,853.550601868292,292.53357751035986,0.01
2135.0,electron,-1,10.353531761618056,21.096312001417832,135.1074627758458,64.44161034240996,131.30594940530847,840.9248815779988,853.550601868292,292.53357751035986,0.01
2136.0,positron,1,-22.76528535351439,5.830247230869645,-39.72720160044792,-0.7221201014794079,0.18493678671836566,-1.2601559965414475,1.4641216451038874,1.490850839007504,0.01
2136.0,electron,-1,-22.76528535351439,5.830247230869645,-39.72720160044792,-0.7221201014794079,0.18493678671836566,-1.2601559965414475,1.4641216451038874,1.490850839007504,0.01
2137.0,positron,1,-21.23063907229016,-10.075215361576463,59.71794360940732,-0.708647136166805,-0.3362956945353407,1.9932960836685865,2.14207955849659,1.568790053207148,0.01
2137.0,electron,-1,-21.23063907229016,-10.075215361576463,59.71794360940732,-0.708647136166805,-0.3362956945353407,1.9932960836685865,2.14207955849659,1.568790053207148,0.01
2138.0,positron,1,-16.475809417449746,-16.757019545249516,-77.18716583299269,-0.3264127536656568,-0.33198398660772865,-1.5292041021371987,1.5985067529143544,0.9311469338822038,0.01
2138.0,electron,-1,-16.475809417449746,-16.757019545249516,-77.18716583299269,-0.3264127536656568,-0.33198398660772865,-1.5292041021371987,1.5985067529143544,0.9311469338822038,0.01
2139.0,positron,1,-6.926344541865006,-22.45608495012826,46.329239339266934,-2.880488874238282,-9.338909213484934,19.26714122609148,21.60405453794445,19.54609336438607,0.01
2139.0,electron,-1,-6.926344541865006,-22.45608495012826,46.329239339266934,-2.880488874238282,-9.338909213484934,19.26714122609148,21.60405453794445,19.54609336438607,0.01
2140.0,positron,1,-21.225130810429636,-10.086814268149812,-46.16355492069926,-1.121552062521261,-0.5329949411267403,-2.4393173685027456,2.737194158347477,2.483515762955727,0.01
2140.0,electron,-1,-21.225130810429636,-10.086814268149812,-46.16355492069926,-1.121552062521261,-0.5329949411267403,-2.4393173685027456,2.737194158347477,2.483515762955727,0.01
2141.0,positron,1,14.026367604727135,-18.85499965041265,13.438189156344336,2.1506293881049277,-2.890991987634737,2.0604453937744434,4.150720016849504,7.206397557045774,0.01
2141.0,electron,-1,14.026367604727135,-18.85499965041265,13.438189156344336,2.1506293881049277,-2.890991987634737,2.0604453937744434,4.150720016849504,7.206397557045774,0.01
2142.0,positron,1,12.267615318267369,20.043842306379577,-22.597305551366848,1.7850100524916734,2.9164967338166132,-3.288040627452009,4.7437775299474465,6.83877593897016,0.01
2142.0,electron,-1,12.267615318267369,20.043842306379577,-22.597305551366848,1.7850100524916734,2.9164967338166132,-3.288040627452009,4.7437775299474465,6.83877593897016,0.01
2143.0,positron,1,21.582575279450147,9.297442890755905,-32.14282447070663,38.199197875362195,16.45562941958206,-56.88987974473257,70.47286623435876,83.1857309378403,0.01
2143.0,electron,-1,21.582575279450147,9.297442890755905,-32.14282447070663,38.199197875362195,16.45562941958206,-56.88987974473257,70.47286623435876,83.1857309378403,0.01
2144.0,positron,1,3.272382655310028,-23.27104449218441,11.837689993788397,2.2247417216555294,-15.820907589842925,8.047898302623828,17.88908213922111,31.95312771510321,0.01
2144.0,electron,-1,3.272382655310028,-23.27104449218441,11.837689993788397,2.2247417216555294,-15.820907589842925,8.047898302623828,17.88908213922111,31.95312771510321,0.01
2145.0,positron,1,23.499823791248428,0.09100428712105439,5.2300220812299445,13.0498177944192,0.050536096610351605,2.904312637708253,13.369193328774646,26.0998312917613,0.01
2145.0,electron,-1,23.499823791248428,0.09100428712105439,5.2300220812299445,13.0498177944192,0.050536096610351605,2.904312637708253,13.369193328774646,26.0998312917613,0.01
2146.0,positron,1,22.580925130032504,6.507827615407958,-23.004178489143463,0.7085958976980069,0.20421749439622025,-0.7218777093255581,1.031949784860208,1.4748734606764264,0.01
2146.0,electron,-1,22.580925130032504,6.507827615407958,-23.004178489143463,0.7085958976980069,0.20421749439622025,-0.7218777093255581,1.031949784860208,1.4748734606764264,0.01
2147.0,positron,1,7.327962954358175,22.32825472220241,-95.0736758634716,0.12830115632623795,0.39093277592261827,-1.6645911865881864,1.714687563514788,0.8228964017547137,0.01
2147.0,electron,-1,7.327962954358175,22.32825472220241,-95.0736758634716,0.12830115632623795,0.39093277592261827,-1.6645911865881864,1.714687563514788,0.8228964017547137,0.01
2148.0,positron,1,-4.1974233779650225,23.122102780372565,-86.76045882491333,-0.8752227195131076,4.821288646395845,-18.09079472839835,18.7426703787284,9.800171227201574,0.01
2148.0,electron,-1,-4.1974233779650225,23.122102780372565,-86.76045882491333,-0.8752227195131076,4.821288646395845,-18.09079472839835,18.7426703787284,9.800171227201574,0.01
2149.0,positron,1,8.215155262926794,22.01729374846069,-51.35236295153175,5.86652834948367,15.722779889157797,-36.6712598150953,40.32869026815058,33.56319188147638,0.01
2149.0,electron,-1,8.215155262926794,22.01729374846069,-51.35236295153175,5.86652834948367,15.722779889157797,-36.6712598150953,40.32869026815058,33.56319188147638,0.01
2150.0,positron,1,-15.22828247850872,-17.898307538835745,-3.2581969006107894,-6.196879084777353,-7.283398360705063,-1.3258653597985157,9.654383513429837,19.12581523199178,0.01
2150.0,electron,-1,-15.22828247850872,-17.898307538835745,-3.2581969006107894,-6.196879084777353,-7.283398360705063,-1.3258653597985157,9.654383513429837,19.12581523199178,0.01
2151.0,positron,1,-23.354616032882376,2.6099635929708738,0.15085141607499852,-10.067215232980042,1.1250480506160088,0.06502584635468342,10.130092991874971,20.259768573539063,0.01
2151.0,electron,-1,-23.354616032882376,2.6099635929708738,0.15085141607499852,-10.067215232980042,1.1250480506160088,0.06502584635468342,10.130092991874971,20.259768573539063,0.01
2152.0,positron,1,-19.224897780443563,13.514928979890955,-31.519217029915257,-2.1894221306333583,1.5391439236993785,-3.5895572550576187,4.477438393915055,5.352581913046388,0.01
2152.0,electron,-1,-19.224897780443563,13.514928979890955,-31.519217029915257,-2.1894221306333583,1.5391439236993785,-3.5895572550576187,4.477438393915055,5.352581913046388,0.01
2153.0,positron,1,23.21519425724636,-3.6475684501206618,-81.44372567997407,30.264919356680814,-4.755220385735821,-106.17562629451884,110.50719923885786,61.27242331043585,0.01
2153.0,electron,-1,23.21519425724636,-3.6475684501206618,-81.44372567997407,30.264919356680814,-4.755220385735821,-106.17562629451884,110.50719923885786,61.27242331043585,0.01
2154.0,positron,1,14.973690814168545,18.11183545093331,108.87724937162419,0.9864122976220118,1.193141854138049,7.172437246387213,7.337605383117745,3.0961890801408867,0.01
2154.0,electron,-1,14.973690814168545,18.11183545093331,108.87724937162419,0.9864122976220118,1.193141854138049,7.172437246387213,7.337605383117745,3.0961890801408867,0.01
2155.0,positron,1,5.680208517637509,-22.803184672237304,-32.69680485474686,0.2227756768581061,-0.8943324675677413,-1.2823565913110522,1.5792080268363295,1.843322613918022,0.01
2155.0,electron,-1,5.680208517637509,-22.803184672237304,-32.69680485474686,0.2227756768581061,-0.8943324675677413,-1.2823565913110522,1.5792080268363295,1.843322613918022,0.01
2156.0,positron,1,16.21357351351982,17.01087986912166,-37.75872692333244,1.3527748954577352,1.4192979245079127,-3.150388643424938,3.710708169731753,3.921431634642203,0.01
2156.0,electron,-1,16.21357351351982,17.01087986912166,-37.75872692333244,1.3527748954577352,1.4192979245079127,-3.150388643424938,3.710708169731753,3.921431634642203,0.01
2157.0,positron,1,-10.825815842342115,20.857893262448503,44.37854272152674,-1.0472718681631625,2.0177587685794647,4.2931082533801055,4.8578706538220695,4.546703779234041,0.01
2157.0,electron,-1,-10.825815842342115,20.857893262448503,44.37854272152674,-1.0472718681631625,2.0177587685794647,4.2931082533801055,4.8578706538220695,4.546703779234041,0.01
2158.0,positron,1,-22.840755594225822,5.52719493819804,106.53223460307755,-0.6328342664820662,0.15313846952165605,2.9516207668181154,3.022580975059774,1.3021990626341733,0.01
2158.0,electron,-1,-22.840755594225822,5.52719493819804,106.53223460307755,-0.6328342664820662,0.15313846952165605,2.9516207668181154,3.022580975059774,1.3021990626341733,0.01
2159.0,positron,1,-22.334231775973965,-7.309725779882212,94.56331698450097,-0.47000551357423287,-0.15382715885290515,1.9900071249549462,2.0505356214809796,0.9890762914779332,0.01
2159.0,electron,-1,-22.334231775973965,-7.309725779882212,94.56331698450097,-0.47000551357423287,-0.15382715885290515,1.9900071249549462,2.0505356214809796,0.9890762914779332,0.01
2160.0,positron,1,-15.369032764073,-17.777593535033102,6.7864510738630015,-116.08278502015249,-134.27471983318222,51.2582771570751,184.74935545605038,354.9924695782406,0.01
2160.0,electron,-1,-15.369032764073,-17.777593535033102,6.7864510738630015,-116.08278502015249,-134.27471983318222,51.2582771570751,184.74935545605038,354.9924695782406,0.01
2161.0,positron,1,14.639393640654653,-18.383094239924905,83.288377513893,3.4181350157342227,-4.2922473198978395,19.446906516218082,20.206167550811905,10.973975403828565,0.01
2161.0,electron,-1,14.639393640654653,-18.383094239924905,83.288377513893,3.4181350157342227,-4.2922473198978395,19.446906516218082,20.206167550811905,10.973975403828565,0.01
2163.0,positron,1,-16.179402940929723,-17.043383480841907,85.15507158106685,-0.3084736547766294,-0.32494615600400056,1.6235516384183537,1.684240458664958,0.8960937450803401,0.01
2163.0,electron,-1,-16.179402940929723,-17.043383480841907,85.15507158106685,-0.3084736547766294,-0.32494615600400056,1.6235516384183537,1.684240458664958,0.8960937450803401,0.01
2164.0,positron,1,5.332302890997881,22.887038818480992,45.71420584423548,0.18831204286591838,0.8082633569701775,1.6144123217483048,1.8152350328047846,1.6598205682651797,0.01
2164.0,electron,-1,5.332302890997881,22.887038818480992,45.71420584423548,0.18831204286591838,0.8082633569701775,1.6144123217483048,1.8152350328047846,1.6598205682651797,0.01
2165.0,positron,1,10.203090422240177,-21.16948147299765,-9.472612622710052,1.5208416287999493,-3.155458527944253,-1.411958829523955,3.7767056435122996,7.005677064057976,0.01
2165.0,electron,-1,10.203090422240177,-21.16948147299765,-9.472612622710052,1.5208416287999493,-3.155458527944253,-1.411958829523955,3.7767056435122996,7.005677064057976,0.01
2166.0,positron,1,23.382073227922323,2.351308479140495,-45.42161944883781,6.096554608008854,0.6130714074676619,-11.843063728983232,13.33424137804047,12.25460478988831,0.01
2166.0,electron,-1,23.382073227922323,2.351308479140495,-45.42161944883781,6.096554608008854,0.6130714074676619,-11.843063728983232,13.33424137804047,12.25460478988831,0.01
2167.0,positron,1,-1.8976220878574561,23.42325832184061,43.88329795532995,-0.23478407190535583,2.8980522524914085,5.429479056191446,6.158983133619749,5.815094296257279,0.01
2167.0,electron,-1,-1.8976220878574561,23.42325832184061,43.88329795532995,-0.23478407190535583,2.8980522524914085,5.429479056191446,6.158983133619749,5.815094296257279,0.01
2168.0,positron,1,-19.226960793548216,-13.51199388111761,-6.193553302244813,-70.08613844939353,-49.253934828698604,-22.576747250688147,88.58739422332448,171.32445124800194,0.01
