layer_id,trajectory_step,t,x,y,z,r,phi,particle,charge,event
6,67101,0.559142902350451,-141.73117804400357,342.86042811945936,74.20592287363324,371.0,1.9627825487530541,1,1,5
7,80254,0.41609549227103537,-169.22992806938902,409.4022855891616,88.60707468436928,443.0,1.962765374488127,1,1,5
8,93036,0.49034275134668354,-196.34277628924644,475.0215934029009,102.80820446093934,514.0,1.9627447830517721,1,1,5
1,6012,0.5033147739197451,-12.077604956311733,30.978927652829984,6.649072736244545,33.25,1.942535367226546,-1,-1,5
2,9132,0.008023694525068239,-20.271877368321782,46.25257817639708,10.09871324499171,50.5,1.9838666632551638,-1,-1,5
3,16007,0.15117189524279573,-33.94496822918877,81.73120048010652,17.701408529303855,88.5,1.9644432622812786,-1,-1,5
4,22158,0.7215411690619067,-47.03320731458695,113.11112858469357,24.50193764910166,122.5,1.964860818394029,-1,-1,5
5,54113,0.4694676094141611,-114.16229001052739,276.34755569672086,59.804765902195086,299.0,1.9625541775373212,-1,-1,5
6,67153,0.07343648085323205,-141.83298323019156,342.81832633046935,74.20593809195078,370.99999999999994,1.9630794959306623,-1,-1,5
7,80225,0.46492660023395843,-169.96457170568485,409.0978420438112,88.60704411419876,443.0,1.9645604711881013,-1,-1,5
8,93072,0.6101478733997717,-196.59069239873526,474.9190453774052,102.8082302643449,514.0,1.963266744306485,-1,-1,5
1,6012,0.5033403995636966,-23.99889826001159,23.013373987870896,6.649072764581007,33.25,2.3771545480517298,1,1,6
2,9132,0.007914066557092163,-34.974097718252736,36.428868892598196,10.098713123296234,50.5,2.3358232087210737,1,1,6
3,16007,0.15038653412048894,-62.51963906578949,62.63820504359467,17.701407666480357,88.5,2.355247158898966,1,1,6
4,22158,0.7220552368776323,-86.5022029484235,86.73879688507186,24.501938212892924,122.5,2.3548287985270684,1,1,6
5,53978,0.21835298776559106,-211.5574548999719,211.2923171254609,59.804777098169495,298.99999999999994,2.3568215160471624,1,1,6
6,67267,0.7500823517061145,-262.21515447175403,262.45802095831283,74.20593119550986,371.0,2.355731599233581,1,1,6
7,80380,0.33956354068362077,-313.3831323882979,313.1134176851873,88.60709430815564,443.0,2.3566250028366937,1,1,6
8,93324,0.39273461707540364,-363.19189095887674,363.71369281581275,102.80819772671359,514.0,2.3554766503807434,1,1,6
1,6012,0.5033403995636966,-23.013373987870896,23.99889826001159,6.649072764581007,33.25,2.33523443233296,-1,-1,6
2,9132,0.007914066557092163,-36.428868892598196,34.974097718252736,10.098713123296234,50.5,2.376565771663616,-1,-1,6
3,16007,0.15038653412048894,-62.63820504359467,62.51963906578949,17.701407666480357,88.5,2.3571418214857243,-1,-1,6
4,22158,0.7220552368776323,-86.73879688507186,86.5022029484235,24.501938212892924,122.5,2.3575601818576217,-1,-1,6
5,54046,0.27857135387527615,-211.54643227396363,211.30335300737028,59.804778724953366,299.00000000000006,2.3567693497483346,-1,-1,6
6,67204,0.37905886965886765,-261.57695224847043,263.09408593201294,74.20563756802602,371.0,2.3533029079536445,-1,-1,6
7,80309,0.18329963573407387,-314.16372799746676,312.3301970843257,88.60671170516451,443.0,2.359121135774762,-1,-1,6
8,93252,0.46415072236504556,-362.2130905464766,364.6884657303682,102.80764404809273,514.0,2.3527891245084587,-1,-1,6
1,6012,0.5033147739197451,-30.978927652829984,12.077604956311733,6.649072736244545,33.25,2.769853613158144,1,1,7
2,9132,0.008023694525068239,-46.25257817639708,20.271877368321782,10.09871324499171,50.5,2.728522317129526,1,1,7
3,16007,0.15117189524279573,-81.73120048010652,33.94496822918877,17.701408529303855,88.5,2.747945718103411,1,1,7
4,22158,0.7224540884068262,-113.1111064681942,47.03326050297637,24.501938650323552,122.5,2.747527691759347,1,1,7
5,53986,0.41892856873246287,-276.0989416938736,114.7622516140345,59.80474158283974,298.99999999999994,2.7476627866594723,1,1,7
6,67337,0.5189835008239078,-341.852488016598,144.14533095755036,74.2044567592135,371.0,2.742554883886191,1,1,7
7,80064,0.46691429091441317,-409.4132882501357,169.2033078997315,88.60707195875915,443.0,2.749688627057612,1,1,7
8,93458,0.039457055669228164,-475.9662064252094,194.04167166151439,102.80662885577027,514.0,2.754483586728274,1,1,7
1,6012,0.5034199291095788,-30.44556477397121,13.365256660233783,6.649072852523616,33.25,2.727933425251324,-1,-1,7
2,9132,0.008127018020484577,-47.039893982251265,18.37112882047701,10.098713359688736,50.5,2.7692648458042677,-1,-1,7
3,16007,0.15105057436169841,-81.79540030962093,33.78997614957523,17.701408396016756,88.5,2.7498413367055594,-1,-1,7
4,22158,0.7219237816901383,-113.23915483857282,46.72412451235156,24.501938068722673,122.5,2.750259173460627,-1,-1,7
