layer_id,trajectory_step,t,x,y,z,r,phi,particle,charge,event
1,1419,0.4802824439073708,14.809870466844444,-29.7696193585892,1.3268623555527286,33.25,-1.109164588912427,-1,-1,13
2,2212,0.1652591774679997,19.854081111494676,-46.433451984729615,2.019902535770988,50.5,-1.166741230849581,-1,-1,13
3,3830,0.330180269925837,34.304681829857834,-81.58087278616368,3.5400059230025764,88.5,-1.1727441686968836,-1,-1,13
4,5515,0.44738511339447373,47.407994403591374,-112.95455752925179,4.900024572385786,122.50000000000001,-1.1734161020380545,-1,-1,13
5,14321,0.6475288674117989,114.05799030247374,-276.3906200437359,11.960181006628837,298.99999999999994,-1.1794158688630048,-1,-1,13
6,18661,0.3805825586241178,142.3876964760786,-342.5883008688944,14.84022702367114,371.0,-1.1768945181457036,-1,-1,13
7,23217,0.9546210680305902,168.88387713710094,-409.5451575139677,17.720261350762858,443.0,-1.1796723905055937,-1,-1,13
8,28271,0.566147527790272,194.67295080859824,-475.7083583704128,20.56014202222061,514.0,-1.1823605899185512,-1,-1,13
1,1419,0.4802902448500097,21.83604856647566,-25.074877527168827,1.3268623628314067,33.25,-0.8543308748732806,1,1,14
2,2212,0.16514645558266453,35.3010637520662,-36.112115667356825,2.0199024584785117,50.50000000000001,-0.7967548492822673,1,1,14
3,3830,0.31587335807407696,62.246281432383014,-62.90985970291596,3.5400067387741987,88.5,-0.7907001169941006,1,1,14
4,5490,0.624359411138371,84.72206148831859,-88.47837191748933,4.898926168646729,122.5,-0.8070824143509184,1,1,14
